device_id,os,browser,is_emulator
d_002748,Linux,Firefox,0
d_002749,Windows,Safari,1
d_002750,Windows,Firefox,1
d_002751,Android,Firefox,0
d_002752,iOS,Chrome,0
d_002753,Android,Edge,0
d_002754,Android,Edge,0
d_002755,Linux,Chrome,0
d_002756,Windows,Firefox,0
d_002757,Windows,Firefox,0
d_002758,Windows,Edge,1
d_002759,Linux,Firefox,0
d_002760,Windows,Safari,1
d_002761,iOS,Chrome,0
d_002762,Linux,Edge,0
d_002763,Windows,Edge,1
d_002764,Linux,Edge,1
d_002765,iOS,Edge,0
d_002766,Android,Safari,1
d_002767,Linux,Safari,0
d_002768,Windows,Chrome,1
d_002769,iOS,Safari,1
d_002770,iOS,Chrome,0
d_002771,Linux,Edge,0
d_002772,Windows,Firefox,0
d_002773,Android,Edge,0
d_002774,iOS,Firefox,1
d_002775,iOS,Safari,0
d_002776,Linux,Edge,1
d_002777,iOS,Edge,1
d_002778,Windows,Chrome,0
d_002779,Windows,Edge,0
d_002780,iOS,Safari,0
d_002781,iOS,Edge,1
d_002782,Android,Firefox,1
d_002783,Windows,Firefox,0
d_002784,Android,Safari,1
d_002785,Windows,Firefox,0
d_002786,Windows,Edge,0
d_002787,Android,Edge,0
d_002788,Linux,Safari,0
d_002789,Windows,Safari,0
d_002790,Linux,Firefox,0
d_002791,Windows,Safari,0
d_002792,Windows,Safari,0
d_002793,iOS,Edge,0
d_002794,Android,Firefox,1
d_002795,Linux,Safari,0
d_002796,Android,Edge,0
d_002797,Windows,Chrome,1
d_002798,Linux,Safari,1
d_002799,iOS,Firefox,0
d_002800,Linux,Safari,0
d_002801,Android,Firefox,0
d_002802,Linux,Safari,0
d_002803,Windows,Edge,0
d_002804,iOS,Safari,0
d_002805,Windows,Chrome,0
d_002806,Windows,Safari,0
d_002807,Linux,Chrome,1
d_002808,Windows,Safari,0
d_002809,Windows,Chrome,0
d_002810,Linux,Chrome,0
d_002811,Linux,Safari,0
d_002812,Linux,Safari,1
d_002813,Windows,Chrome,1
d_002814,Linux,Firefox,0
d_002815,Linux,Firefox,0
d_002816,iOS,Firefox,0
d_002817,Android,Chrome,0
d_002818,Linux,Firefox,0
d_002819,Windows,Edge,0
d_002820,Linux,Firefox,0
d_002821,iOS,Firefox,1
d_002822,Windows,Firefox,0
d_002823,Android,Safari,0
d_002824,Android,Chrome,1
d_002825,iOS,Chrome,0
d_002826,iOS,Chrome,0
d_002827,Windows,Firefox,0
d_002828,Linux,Firefox,0
d_002829,Linux,Edge,0
d_002830,Linux,Edge,0
d_002831,Android,Safari,0
d_002832,iOS,Chrome,1
d_002833,iOS,Safari,0
d_002834,Android,Chrome,0
d_002835,Linux,Chrome,0
d_002836,iOS,Safari,0
d_002837,iOS,Firefox,0
d_002838,Linux,Edge,0
d_002839,Windows,Edge,0
d_002840,Linux,Chrome,0
d_002841,iOS,Chrome,0
d_002842,iOS,Edge,0
d_002843,Windows,Chrome,0
d_002844,iOS,Edge,0
d_002845,iOS,Chrome,0
d_002846,Windows,Firefox,0
d_002847,iOS,Safari,1
d_002848,Windows,Safari,0
d_002849,Windows,Edge,0
d_002850,Windows,Edge,0
d_002851,Linux,Edge,0
d_002852,iOS,Chrome,0
d_002853,Linux,Chrome,0
d_002854,iOS,Firefox,0
d_002855,Windows,Firefox,0
d_002856,Android,Safari,1
d_002857,iOS,Chrome,0
d_002858,Android,Safari,0
d_002859,Windows,Safari,0
d_002860,Linux,Firefox,1
d_002861,Linux,Safari,1
d_002862,Linux,Firefox,1
d_002863,Android,Chrome,0
d_002864,Android,Chrome,0
d_002865,Windows,Chrome,0
d_002866,Linux,Edge,0
d_002867,Android,Chrome,0
d_002868,iOS,Safari,0
d_002869,Windows,Chrome,1
d_002870,Linux,Chrome,0
d_002871,Android,Chrome,0
d_002872,iOS,Firefox,0
d_002873,iOS,Chrome,1
d_002874,Linux,Safari,0
d_002875,Android,Chrome,0
d_002876,Linux,Firefox,0
d_002877,Android,Edge,0
d_002878,iOS,Safari,0
d_002879,Linux,Edge,0
d_002880,Android,Edge,0
d_002881,Linux,Edge,1
d_002882,Android,Chrome,0
d_002883,Windows,Firefox,0
d_002884,iOS,Firefox,1
d_002885,Windows,Safari,0
d_002886,Linux,Chrome,0
d_002887,Linux,Edge,0
d_002888,Android,Firefox,0
d_002889,Android,Firefox,0
d_002890,Linux,Safari,1
d_002891,Windows,Safari,0
d_002892,Windows,Edge,0
d_002893,Linux,Firefox,0
d_002894,Windows,Firefox,1
d_002895,Linux,Edge,0
d_002896,Linux,Chrome,0
d_002897,iOS,Firefox,0
d_002898,Linux,Edge,0
d_002899,Android,Firefox,0
d_002900,Windows,Safari,0
d_002901,iOS,Edge,0
d_002902,Linux,Chrome,0
d_002903,Android,Chrome,0
d_002904,iOS,Safari,0
d_002905,Linux,Chrome,0
d_002906,Windows,Edge,0
d_002907,iOS,Firefox,1
d_002908,Android,Safari,1
d_002909,iOS,Safari,1
d_002910,Android,Edge,0
d_002911,Android,Firefox,0
d_002912,Linux,Firefox,0
d_002913,Android,Safari,0
d_002914,Android,Chrome,0
d_002915,Android,Safari,0
d_002916,Android,Chrome,0
d_002917,Linux,Chrome,0
d_002918,Windows,Edge,1
d_002919,Windows,Firefox,0
d_002920,Windows,Safari,1
d_002921,Linux,Edge,0
d_002922,Linux,Chrome,0
d_002923,Windows,Firefox,1
d_002924,Windows,Edge,0
d_002925,Android,Edge,1
d_002926,Linux,Chrome,0
d_002927,Android,Edge,1
d_002928,Linux,Firefox,0
d_002929,Android,Safari,0
d_002930,Linux,Edge,0
d_002931,iOS,Edge,0
d_002932,Windows,Firefox,0
d_002933,iOS,Edge,1
d_002934,Android,Safari,0
d_002935,Linux,Chrome,0
d_002936,Linux,Firefox,0
d_002937,Android,Firefox,1
d_002938,Linux,Safari,0
d_002939,Windows,Safari,1
d_002940,Windows,Firefox,0
d_002941,Android,Safari,1
d_002942,iOS,Edge,0
d_002943,iOS,Chrome,1
d_002944,iOS,Edge,1
d_002945,Windows,Safari,0
d_002946,Windows,Edge,0
d_002947,Linux,Chrome,0
d_002948,iOS,Safari,0
d_002949,Android,Edge,0
d_002950,Windows,Edge,1
d_002951,Windows,Chrome,0
d_002952,Linux,Chrome,1
d_002953,Linux,Edge,0
d_002954,Android,Chrome,0
d_002955,Windows,Edge,0
d_002956,iOS,Safari,1
d_002957,Android,Safari,0
d_002958,iOS,Safari,0
d_002959,Windows,Firefox,1
d_002960,Android,Safari,1
d_002961,Android,Chrome,1
d_002962,iOS,Safari,0
d_002963,iOS,Edge,0
d_002964,Windows,Chrome,0
d_002965,Android,Firefox,0
d_002966,Windows,Safari,0
d_002967,iOS,Edge,0
d_002968,iOS,Edge,0
d_002969,Linux,Safari,1
d_002970,iOS,Edge,0
d_002971,iOS,Safari,0
d_002972,Android,Edge,0
d_002973,iOS,Safari,0
d_002974,Windows,Safari,1
d_002975,Linux,Chrome,0
d_002976,Android,Firefox,1
d_002977,Android,Safari,1
d_002978,Linux,Edge,0
d_002979,iOS,Edge,0
d_002980,iOS,Safari,1
d_002981,Linux,Chrome,0
d_002982,Android,Edge,1
d_002983,Android,Safari,0
d_002984,Windows,Firefox,0
d_002985,Windows,Edge,1
d_002986,Windows,Firefox,0
d_002987,Linux,Edge,0
d_002988,iOS,Edge,1
d_002989,Android,Edge,0
d_002990,Android,Firefox,0
d_002991,Windows,Firefox,0
d_002992,Windows,Firefox,0
d_002993,iOS,Firefox,0
d_002994,iOS,Firefox,0
d_002995,Windows,Firefox,1
d_002996,iOS,Safari,1
d_002997,iOS,Firefox,0
d_002998,iOS,Edge,0
d_002999,Android,Firefox,0
d_003000,iOS,Firefox,0
d_003001,Linux,Firefox,0
d_003002,Linux,Edge,0
d_003003,Linux,Firefox,0
d_003004,Windows,Chrome,0
d_003005,Android,Edge,0
d_003006,Android,Chrome,1
d_003007,Windows,Edge,0
d_003008,Windows,Edge,1
d_003009,Windows,Chrome,0
d_003010,Linux,Chrome,1
d_003011,Linux,Edge,1
d_003012,Android,Safari,0
d_003013,Android,Firefox,0
d_003014,Android,Chrome,0
d_003015,Android,Firefox,0
d_003016,Android,Edge,0
d_003017,Android,Chrome,0
d_003018,Android,Firefox,0
d_003019,Windows,Edge,0
d_003020,iOS,Safari,0
d_003021,Windows,Safari,0
d_003022,Android,Firefox,0
d_003023,iOS,Edge,0
d_003024,Android,Safari,0
d_003025,Windows,Edge,0
d_003026,Android,Safari,0
d_003027,iOS,Safari,1
d_003028,iOS,Safari,1
d_003029,Windows,Chrome,0
d_003030,iOS,Firefox,0
d_003031,Linux,Edge,1
d_003032,iOS,Chrome,0
d_003033,Linux,Edge,0
d_003034,iOS,Edge,1
d_003035,Android,Firefox,1
d_003036,Linux,Edge,0
d_003037,Windows,Chrome,0
d_003038,Linux,Edge,1
d_003039,Windows,Safari,0
d_003040,Linux,Safari,0
d_003041,iOS,Safari,1
d_003042,Windows,Edge,0
d_003043,iOS,Firefox,0
d_003044,Linux,Edge,0
d_003045,iOS,Chrome,0
d_003046,Android,Edge,1
d_003047,Windows,Edge,0
d_003048,Linux,Edge,0
d_003049,Linux,Chrome,1
d_003050,Windows,Firefox,1
d_003051,Windows,Firefox,0
d_003052,Linux,Safari,0
d_003053,iOS,Safari,0
d_003054,Linux,Firefox,0
d_003055,iOS,Chrome,0
d_003056,Android,Chrome,0
d_003057,Android,Firefox,0
d_003058,iOS,Firefox,1
d_003059,Linux,Firefox,0
d_003060,iOS,Edge,0
d_003061,iOS,Chrome,0
d_003062,Android,Chrome,0
d_003063,Windows,Edge,0
d_003064,iOS,Safari,1
d_003065,iOS,Chrome,0
d_003066,Android,Firefox,0
d_003067,Android,Edge,0
d_003068,iOS,Safari,0
d_003069,iOS,Chrome,0
d_003070,iOS,Firefox,0
d_003071,Android,Edge,0
d_003072,iOS,Chrome,0
d_003073,iOS,Safari,1
d_003074,Windows,Firefox,0
d_003075,iOS,Edge,1
d_003076,Android,Safari,0
d_003077,Android,Chrome,0
d_003078,iOS,Chrome,1
d_003079,Linux,Edge,0
d_003080,Linux,Edge,1
d_003081,Linux,Firefox,0
d_003082,iOS,Edge,1
d_003083,Android,Safari,0
d_003084,Windows,Firefox,0
d_003085,Linux,Edge,0
d_003086,Windows,Firefox,1
d_003087,Windows,Edge,0
d_003088,Android,Safari,0
d_003089,iOS,Edge,1
d_003090,Windows,Edge,0
d_003091,iOS,Chrome,0
d_003092,Linux,Firefox,0
d_003093,Linux,Edge,1
d_003094,Windows,Safari,1
d_003095,iOS,Edge,1
d_003096,iOS,Safari,0
d_003097,Windows,Firefox,0
d_003098,Windows,Edge,0
d_003099,Linux,Chrome,1
d_003100,Windows,Edge,0
d_003101,Linux,Chrome,0
d_003102,Windows,Safari,0
d_003103,iOS,Chrome,0
d_003104,iOS,Firefox,0
d_003105,Android,Safari,0
d_003106,Android,Edge,0
d_003107,Windows,Edge,1
d_003108,Windows,Firefox,0
d_003109,Android,Chrome,0
d_003110,Linux,Edge,1
d_003111,Android,Safari,0
d_003112,Windows,Edge,1
d_003113,iOS,Safari,0
d_003114,Android,Edge,0
d_003115,Linux,Safari,0
d_003116,Android,Firefox,0
d_003117,iOS,Safari,0
d_003118,iOS,Edge,1
d_003119,Linux,Firefox,0
d_003120,Android,Chrome,0
d_003121,Android,Firefox,0
d_003122,Android,Safari,1
d_003123,iOS,Edge,1
d_003124,Android,Edge,0
d_003125,Windows,Edge,0
d_003126,Windows,Firefox,0
d_003127,Windows,Safari,0
d_003128,Android,Edge,0
d_003129,Windows,Firefox,1
d_003130,Linux,Edge,0
d_003131,Windows,Firefox,0
d_003132,iOS,Safari,0
d_003133,iOS,Edge,0
d_003134,Android,Firefox,0
d_003135,Linux,Edge,1
d_003136,Windows,Chrome,0
d_003137,iOS,Edge,0
d_003138,Windows,Chrome,0
d_003139,Linux,Edge,1
d_003140,Linux,Edge,0
d_003141,Windows,Firefox,0
d_003142,Windows,Safari,0
d_003143,Linux,Edge,1
d_003144,Linux,Edge,0
d_003145,Windows,Safari,0
d_003146,Windows,Safari,0
d_003147,Linux,Chrome,0
d_003148,Android,Chrome,0
d_003149,iOS,Edge,0
d_003150,Android,Safari,1
d_003151,Android,Edge,0
d_003152,Android,Safari,0
d_003153,Windows,Firefox,0
d_003154,Android,Safari,0
d_003155,Windows,Chrome,0
d_003156,Android,Chrome,0
d_003157,iOS,Safari,0
d_003158,Linux,Chrome,1
d_003159,Windows,Chrome,0
d_003160,iOS,Chrome,0
d_003161,Windows,Safari,1
d_003162,Linux,Safari,0
d_003163,Android,Edge,0
d_003164,iOS,Edge,0
d_003165,Windows,Firefox,1
d_003166,Linux,Edge,0
d_003167,Windows,Firefox,0
d_003168,iOS,Edge,0
d_003169,iOS,Chrome,0
d_003170,Android,Chrome,0
d_003171,Android,Edge,0
d_003172,iOS,Chrome,0
d_003173,Windows,Firefox,0
d_003174,Linux,Edge,0
d_003175,Android,Firefox,1
d_003176,Linux,Chrome,0
d_003177,iOS,Edge,0
d_003178,Windows,Chrome,0
d_003179,Android,Firefox,0
d_003180,iOS,Edge,1
d_003181,Linux,Firefox,1
d_003182,iOS,Firefox,1
d_003183,Windows,Safari,1
d_003184,iOS,Firefox,0
d_003185,Android,Edge,1
d_003186,iOS,Chrome,0
d_003187,iOS,Edge,0
d_003188,iOS,Safari,0
d_003189,Android,Chrome,1
d_003190,Windows,Firefox,0
d_003191,Android,Chrome,0
d_003192,iOS,Safari,1
d_003193,Windows,Firefox,0
d_003194,iOS,Edge,1
d_003195,Linux,Firefox,0
d_003196,Android,Firefox,1
d_003197,Android,Edge,0
d_003198,Linux,Edge,0
d_003199,iOS,Firefox,1
d_003200,Linux,Firefox,0
d_003201,Android,Safari,0
d_003202,Linux,Firefox,0
d_003203,iOS,Chrome,0
d_003204,Linux,Safari,0
d_003205,Android,Edge,1
d_003206,Android,Firefox,0
d_003207,Android,Firefox,1
d_003208,Linux,Safari,0
d_003209,Android,Safari,0
d_003210,Windows,Safari,1
d_003211,Android,Edge,0
d_003212,Windows,Safari,0
d_003213,Android,Chrome,1
d_003214,Windows,Safari,0
d_003215,Windows,Edge,0
d_003216,Linux,Safari,0
d_003217,Windows,Chrome,0
d_003218,Windows,Chrome,0
d_003219,iOS,Chrome,0
d_003220,iOS,Chrome,0
d_003221,iOS,Chrome,0
d_003222,Windows,Chrome,1
d_003223,Android,Edge,1
d_003224,Android,Firefox,0
d_003225,Windows,Safari,0
d_003226,iOS,Firefox,1
d_003227,Android,Chrome,0
d_003228,iOS,Firefox,0
d_003229,iOS,Edge,0
d_003230,Android,Firefox,0
d_003231,Linux,Chrome,1
d_003232,iOS,Safari,1
d_003233,Linux,Chrome,0
d_003234,Linux,Edge,0
d_003235,Windows,Firefox,1
d_003236,Android,Chrome,0
d_003237,iOS,Chrome,1
d_003238,Android,Firefox,0
d_003239,Linux,Chrome,0
d_003240,Linux,Chrome,0
d_003241,Android,Chrome,0
d_003242,Linux,Edge,0
d_003243,Android,Chrome,0
d_003244,iOS,Firefox,0
d_003245,Windows,Chrome,1
d_003246,Android,Firefox,0
d_003247,Windows,Edge,0
d_003248,Windows,Firefox,0
d_003249,Android,Firefox,1
d_003250,Linux,Firefox,0
d_003251,Linux,Chrome,0
d_003252,Windows,Firefox,0
d_003253,Android,Safari,0
d_003254,Windows,Chrome,0
d_003255,Windows,Firefox,0
d_003256,Android,Safari,0
d_003257,Android,Safari,0
d_003258,Windows,Firefox,0
d_003259,Windows,Firefox,0
d_003260,Linux,Chrome,0
d_003261,Linux,Chrome,0
d_003262,Windows,Chrome,0
d_003263,Android,Chrome,0
d_003264,Android,Edge,0
d_003265,Linux,Firefox,0
d_003266,Android,Firefox,1
d_003267,iOS,Chrome,0
d_003268,iOS,Safari,0
d_003269,Android,Edge,0
d_003270,iOS,Safari,0
d_003271,Linux,Chrome,0
d_003272,iOS,Edge,0
d_003273,Android,Edge,0
d_003274,Linux,Safari,0
d_003275,Windows,Safari,0
d_003276,Linux,Firefox,1
d_003277,iOS,Chrome,0
d_003278,Windows,Edge,1
d_003279,Android,Edge,0
d_003280,Windows,Safari,0
d_003281,Android,Safari,0
d_003282,Android,Safari,0
d_003283,Android,Chrome,0
d_003284,iOS,Safari,1
d_003285,Android,Chrome,0
d_003286,Android,Chrome,0
d_003287,Android,Firefox,1
d_003288,Linux,Safari,0
d_003289,Android,Firefox,0
d_003290,Linux,Edge,0
d_003291,Linux,Safari,0
d_003292,iOS,Edge,0
d_003293,iOS,Safari,0
d_003294,Linux,Firefox,1
d_003295,Android,Firefox,1
d_003296,Linux,Edge,0
d_003297,Android,Chrome,0
d_003298,Windows,Safari,1
d_003299,Android,Firefox,1
d_003300,Windows,Firefox,0
d_003301,Linux,Chrome,0
d_003302,Android,Edge,1
d_003303,Windows,Safari,0
d_003304,iOS,Firefox,1
d_003305,Linux,Firefox,1
d_003306,Linux,Safari,0
d_003307,iOS,Chrome,1
d_003308,Linux,Edge,0
d_003309,iOS,Chrome,0
d_003310,Windows,Firefox,0
d_003311,Windows,Firefox,0
d_003312,Android,Chrome,1
d_003313,iOS,Firefox,0
d_003314,iOS,Safari,0
d_003315,Android,Safari,1
d_003316,Windows,Edge,0
d_003317,Android,Edge,0
d_003318,iOS,Chrome,0
d_003319,Linux,Firefox,0
d_003320,iOS,Edge,0
d_003321,Android,Edge,0
d_003322,iOS,Safari,1
d_003323,Android,Firefox,0
d_003324,Linux,Safari,0
d_003325,Linux,Safari,0
d_003326,Android,Chrome,1
d_003327,iOS,Safari,0
d_003328,Android,Safari,1
d_003329,Linux,Chrome,1
d_003330,Linux,Safari,0
d_003331,iOS,Safari,0
d_003332,Android,Chrome,0
d_003333,Android,Edge,0
d_003334,Windows,Edge,0
d_003335,Android,Firefox,0
d_003336,Android,Chrome,0
d_003337,iOS,Chrome,0
d_003338,Windows,Safari,1
d_003339,Linux,Safari,0
d_003340,Windows,Chrome,1
d_003341,iOS,Firefox,0
d_003342,Linux,Firefox,0
d_003343,Linux,Safari,0
d_003344,Android,Chrome,0
d_003345,iOS,Safari,0
d_003346,iOS,Chrome,0
d_003347,iOS,Safari,0
d_003348,iOS,Firefox,0
d_003349,Android,Edge,1
d_003350,iOS,Chrome,0
d_003351,iOS,Firefox,0
d_003352,Linux,Safari,0
d_003353,iOS,Edge,0
d_003354,Android,Safari,1
d_003355,Android,Safari,0
d_003356,Android,Chrome,1
d_003357,iOS,Chrome,0
d_003358,Linux,Chrome,0
d_003359,iOS,Safari,1
d_003360,Windows,Edge,0
d_003361,iOS,Edge,0
d_003362,iOS,Edge,1
d_003363,Windows,Firefox,0
d_003364,Android,Safari,0
d_003365,Windows,Edge,1
d_003366,Android,Chrome,1
d_003367,Android,Safari,0
d_003368,Linux,Edge,0
d_003369,Android,Safari,0
d_003370,iOS,Safari,0
d_003371,Android,Safari,0
d_003372,Windows,Chrome,0
d_003373,Windows,Firefox,0
d_003374,iOS,Chrome,0
d_003375,Linux,Safari,1
d_003376,iOS,Chrome,0
d_003377,Linux,Chrome,0
d_003378,Android,Firefox,1
d_003379,iOS,Firefox,1
d_003380,Android,Chrome,0
d_003381,Android,Chrome,0
d_003382,Android,Firefox,0
d_003383,Android,Chrome,0
d_003384,Linux,Chrome,0
d_003385,Windows,Chrome,1
d_003386,iOS,Firefox,0
d_003387,Linux,Chrome,0
d_003388,Windows,Firefox,0
d_003389,Android,Safari,0
d_003390,Windows,Edge,1
d_003391,iOS,Safari,0
d_003392,Android,Firefox,0
d_003393,Linux,Chrome,1
d_003394,Linux,Chrome,1
d_003395,Android,Chrome,0
d_003396,iOS,Edge,0
d_003397,Windows,Chrome,0
d_003398,Windows,Safari,0
d_003399,Linux,Chrome,1
d_003400,Linux,Safari,0
d_003401,iOS,Firefox,0
d_003402,Android,Firefox,0
d_003403,iOS,Edge,0
d_003404,Android,Edge,0
d_003405,Linux,Safari,0
d_003406,Linux,Edge,0
d_003407,Android,Safari,0
d_003408,Android,Chrome,0
d_003409,Android,Chrome,0
d_003410,Windows,Chrome,1
d_003411,Windows,Firefox,0
d_003412,Linux,Edge,0
d_003413,iOS,Edge,0
d_003414,Android,Edge,0
d_003415,iOS,Safari,0
d_003416,iOS,Edge,0
d_003417,iOS,Firefox,0
d_003418,Windows,Safari,1
d_003419,iOS,Edge,0
d_003420,Windows,Edge,0
d_003421,Android,Firefox,0
d_003422,Android,Edge,0
d_003423,Linux,Firefox,0
d_003424,iOS,Firefox,1
d_003425,Windows,Chrome,0
d_003426,Linux,Safari,0
d_003427,Windows,Safari,0
d_003428,iOS,Chrome,0
d_003429,Linux,Edge,0
d_003430,Linux,Firefox,0
d_003431,Android,Safari,0
d_003432,Windows,Safari,0
d_003433,Windows,Firefox,0
d_003434,Linux,Chrome,0
d_003435,Android,Firefox,0
d_003436,Windows,Safari,0
d_003437,iOS,Safari,0
d_003438,iOS,Firefox,0
d_003439,Android,Edge,0
d_003440,iOS,Chrome,0
d_003441,Android,Edge,0
d_003442,Android,Chrome,1
d_003443,iOS,Chrome,0
d_003444,Linux,Safari,0
d_003445,Linux,Firefox,0
d_003446,Android,Edge,0
d_003447,Android,Chrome,0
d_003448,Windows,Edge,1
d_003449,Linux,Edge,0
d_003450,Android,Safari,0
d_003451,Android,Chrome,0
d_003452,Windows,Edge,0
d_003453,iOS,Chrome,0
d_003454,Linux,Firefox,0
d_003455,Linux,Firefox,1
d_003456,Android,Edge,0
d_003457,iOS,Edge,0
d_003458,Windows,Safari,0
d_003459,Android,Firefox,0
d_003460,Android,Firefox,0
d_003461,Windows,Safari,0
d_003462,Linux,Edge,0
d_003463,Android,Safari,0
d_003464,iOS,Safari,1
d_003465,iOS,Safari,0
d_003466,iOS,Edge,0
d_003467,Windows,Firefox,0
d_003468,Android,Chrome,1
d_003469,Android,Firefox,0
d_003470,Linux,Chrome,0
d_003471,Android,Firefox,0
d_003472,Linux,Edge,0
d_003473,Linux,Chrome,1
d_003474,Android,Safari,0
d_003475,Android,Chrome,1
d_003476,Android,Safari,0
d_003477,Linux,Edge,0
d_003478,Android,Edge,0
d_003479,Linux,Chrome,0
d_003480,iOS,Chrome,0
d_003481,iOS,Firefox,0
d_003482,Windows,Chrome,0
d_003483,iOS,Edge,1
d_003484,Linux,Edge,0
d_003485,iOS,Safari,1
d_003486,Windows,Chrome,0
d_003487,iOS,Firefox,0
d_003488,Linux,Safari,0
d_003489,Windows,Safari,0
d_003490,iOS,Edge,1
d_003491,iOS,Safari,0
d_003492,Android,Chrome,0
d_003493,Windows,Edge,0
d_003494,Android,Firefox,0
d_003495,Windows,Firefox,0
d_003496,Android,Edge,0
d_003497,iOS,Edge,0
d_003498,Linux,Firefox,1
d_003499,Android,Firefox,1
d_003500,Windows,Edge,0
d_003501,iOS,Firefox,0
d_003502,Windows,Chrome,0
d_003503,iOS,Safari,0
d_003504,Android,Safari,0
d_003505,Windows,Safari,0
d_003506,Linux,Chrome,1
d_003507,Android,Edge,1
d_003508,Linux,Chrome,0
d_003509,Linux,Chrome,1
d_003510,iOS,Safari,1
d_003511,iOS,Safari,0
d_003512,Windows,Safari,0
d_003513,Android,Firefox,0
d_003514,Windows,Edge,0
d_003515,iOS,Edge,0
d_003516,Android,Safari,0
d_003517,Windows,Safari,1
d_003518,Windows,Chrome,1
d_003519,Linux,Firefox,1
d_003520,Android,Safari,1
d_003521,Linux,Edge,0
d_003522,iOS,Safari,0
d_003523,Windows,Chrome,0
d_003524,iOS,Firefox,0
d_003525,iOS,Safari,1
d_003526,Windows,Chrome,0
d_003527,iOS,Edge,0
d_003528,Android,Chrome,0
d_003529,Linux,Edge,1
d_003530,Android,Chrome,0
d_003531,iOS,Chrome,1
d_003532,iOS,Firefox,0
d_003533,Android,Chrome,0
d_003534,Android,Firefox,1
d_003535,Windows,Chrome,0
d_003536,Android,Edge,0
d_003537,iOS,Safari,1
d_003538,Linux,Safari,1
d_003539,Windows,Safari,0
d_003540,Windows,Chrome,0
d_003541,Linux,Edge,1
d_003542,Linux,Safari,0
d_003543,Linux,Safari,0
d_003544,Linux,Safari,1
d_003545,Windows,Chrome,0
d_003546,Linux,Edge,0
d_003547,Android,Safari,1
d_003548,Windows,Chrome,0
d_003549,Windows,Chrome,1
d_003550,iOS,Safari,0
d_003551,iOS,Chrome,1
d_003552,Windows,Firefox,0
d_003553,iOS,Firefox,0
d_003554,Android,Edge,1
d_003555,Linux,Chrome,0
d_003556,iOS,Chrome,0
d_003557,iOS,Chrome,0
d_003558,Android,Safari,1
d_003559,iOS,Firefox,1
d_003560,Linux,Edge,0
d_003561,Linux,Chrome,0
d_003562,iOS,Edge,0
d_003563,Windows,Firefox,0
d_003564,Android,Safari,0
d_003565,Android,Safari,0
d_003566,Windows,Chrome,1
d_003567,Linux,Firefox,0
d_003568,Android,Safari,0
d_003569,iOS,Firefox,1
d_003570,Linux,Edge,0
d_003571,iOS,Edge,0
d_003572,iOS,Safari,1
d_003573,Android,Safari,0
d_003574,Linux,Safari,0
d_003575,iOS,Firefox,0
d_003576,iOS,Firefox,1
d_003577,Linux,Safari,1
d_003578,iOS,Safari,1
d_003579,iOS,Firefox,0
d_003580,Android,Firefox,1
d_003581,Linux,Chrome,0
d_003582,Linux,Edge,1
d_003583,Linux,Edge,0
d_003584,Linux,Edge,0
d_003585,Linux,Safari,0
d_003586,Windows,Chrome,0
d_003587,iOS,Chrome,1
d_003588,iOS,Safari,0
d_003589,Windows,Safari,0
d_003590,Linux,Firefox,0
d_003591,Windows,Edge,0
d_003592,Windows,Edge,0
d_003593,Android,Safari,0
d_003594,iOS,Firefox,0
d_003595,Linux,Chrome,1
d_003596,iOS,Edge,0
d_003597,Android,Safari,0
d_003598,Android,Firefox,0
d_003599,iOS,Edge,0
d_003600,Windows,Safari,0
d_003601,Windows,Chrome,0
d_003602,Windows,Firefox,0
d_003603,Linux,Chrome,1
d_003604,Android,Firefox,1
d_003605,iOS,Edge,0
d_003606,Linux,Edge,1
d_003607,iOS,Chrome,0
d_003608,Windows,Edge,1
d_003609,Android,Edge,0
d_003610,Linux,Edge,1
d_003611,Linux,Edge,0
d_003612,iOS,Firefox,0
d_003613,Linux,Chrome,0
d_003614,Android,Edge,0
d_003615,iOS,Firefox,0
d_003616,Windows,Chrome,0
d_003617,Linux,Edge,0
d_003618,Linux,Chrome,0
d_003619,Android,Safari,0
d_003620,iOS,Firefox,0
d_003621,Windows,Firefox,0
d_003622,Linux,Edge,0
d_003623,iOS,Safari,1
d_003624,Windows,Safari,0
d_003625,iOS,Firefox,0
d_003626,iOS,Safari,1
d_003627,Windows,Edge,0
d_003628,Windows,Chrome,0
d_003629,iOS,Firefox,0
d_003630,iOS,Firefox,1
d_003631,iOS,Safari,1
d_003632,iOS,Safari,1
d_003633,Windows,Chrome,0
d_003634,Android,Edge,0
d_003635,Windows,Chrome,0
d_003636,Windows,Edge,1
d_003637,Android,Firefox,0
d_003638,Windows,Firefox,1
d_003639,Android,Safari,0
d_003640,Android,Chrome,0
d_003641,Linux,Edge,0
d_003642,Android,Safari,0
d_003643,iOS,Firefox,0
d_003644,Android,Firefox,0
d_003645,Linux,Firefox,0
d_003646,Windows,Firefox,0
d_003647,Android,Firefox,1
d_003648,iOS,Chrome,0
d_003649,iOS,Firefox,0
d_003650,Linux,Edge,0
d_003651,iOS,Edge,0
d_003652,Windows,Chrome,1
d_003653,Windows,Safari,0
d_003654,Windows,Chrome,0
d_003655,Windows,Safari,0
d_003656,Linux,Chrome,1
d_003657,Android,Safari,1
d_003658,Android,Firefox,1
d_003659,iOS,Safari,0
d_003660,Linux,Safari,0
d_003661,Windows,Edge,0
d_003662,Android,Firefox,1
d_003663,Linux,Edge,1
d_003664,Windows,Safari,0
d_003665,Linux,Firefox,0
