txn_id,rule_name,rule_score
tx_2024-01_28218,IP_REUSE,15
tx_2024-01_131500,ODD_COUNTRY,40
tx_2024-01_35841,HIGH_AMOUNT,90
tx_2024-01_147740,IP_REUSE,38
tx_2024-01_100970,ODD_COUNTRY,46
tx_2024-01_97234,ODD_COUNTRY,84
tx_2024-01_65951,VELOCITY_1H,64
tx_2024-01_122716,ODD_COUNTRY,22
tx_2024-01_6256,HIGH_AMOUNT,66
tx_2024-01_107287,VELOCITY_1H,22
tx_2024-01_121217,HIGH_AMOUNT,62
tx_2024-01_50151,VELOCITY_1H,46
tx_2024-01_39481,HIGH_AMOUNT,62
tx_2024-01_122760,ODD_COUNTRY,26
tx_2024-01_140982,VELOCITY_1H,11
tx_2024-01_83307,HIGH_AMOUNT,56
tx_2024-01_116266,IP_REUSE,78
tx_2024-01_113355,ODD_COUNTRY,62
tx_2024-01_87266,HIGH_AMOUNT,87
tx_2024-01_48678,ODD_COUNTRY,62
tx_2024-01_137969,VELOCITY_1H,37
tx_2024-01_128580,VELOCITY_1H,56
tx_2024-01_56577,IP_REUSE,64
tx_2024-01_114409,IP_REUSE,61
tx_2024-01_130492,VELOCITY_1H,87
tx_2024-01_30210,ODD_COUNTRY,80
tx_2024-01_47104,IP_REUSE,53
tx_2024-01_88922,HIGH_AMOUNT,47
tx_2024-01_17472,VELOCITY_1H,57
tx_2024-01_42291,IP_REUSE,16
tx_2024-01_46849,IP_REUSE,31
tx_2024-01_109390,IP_REUSE,22
tx_2024-01_31040,ODD_COUNTRY,77
tx_2024-01_129635,VELOCITY_1H,50
tx_2024-01_116719,ODD_COUNTRY,18
tx_2024-01_660,HIGH_AMOUNT,60
tx_2024-01_85070,HIGH_AMOUNT,16
tx_2024-01_99169,ODD_COUNTRY,57
tx_2024-01_63764,VELOCITY_1H,63
tx_2024-01_72640,ODD_COUNTRY,60
tx_2024-01_54430,ODD_COUNTRY,29
tx_2024-01_93950,VELOCITY_1H,55
tx_2024-01_25564,HIGH_AMOUNT,54
tx_2024-01_135579,ODD_COUNTRY,40
tx_2024-01_123721,ODD_COUNTRY,12
tx_2024-01_134684,VELOCITY_1H,89
tx_2024-01_140328,VELOCITY_1H,15
tx_2024-01_121727,ODD_COUNTRY,25
tx_2024-01_72327,HIGH_AMOUNT,28
tx_2024-01_1617,HIGH_AMOUNT,70
tx_2024-01_47425,HIGH_AMOUNT,33
tx_2024-01_55953,ODD_COUNTRY,37
tx_2024-01_19966,VELOCITY_1H,28
tx_2024-01_17068,IP_REUSE,53
tx_2024-01_78814,HIGH_AMOUNT,11
tx_2024-01_103491,HIGH_AMOUNT,25
tx_2024-01_78794,IP_REUSE,50
tx_2024-01_142292,ODD_COUNTRY,51
tx_2024-01_30547,IP_REUSE,74
tx_2024-01_100950,ODD_COUNTRY,58
tx_2024-01_76401,ODD_COUNTRY,68
tx_2024-01_44119,IP_REUSE,39
tx_2024-01_132383,ODD_COUNTRY,22
tx_2024-01_43640,IP_REUSE,45
tx_2024-01_31091,ODD_COUNTRY,68
tx_2024-01_88810,IP_REUSE,38
tx_2024-01_141622,VELOCITY_1H,77
tx_2024-01_22800,VELOCITY_1H,78
tx_2024-01_31182,ODD_COUNTRY,21
tx_2024-01_145287,HIGH_AMOUNT,34
tx_2024-01_53878,IP_REUSE,62
tx_2024-01_148135,VELOCITY_1H,87
tx_2024-01_125863,HIGH_AMOUNT,13
tx_2024-01_14430,VELOCITY_1H,54
tx_2024-01_41566,IP_REUSE,87
tx_2024-01_116337,ODD_COUNTRY,80
tx_2024-01_109442,VELOCITY_1H,34
tx_2024-01_144737,ODD_COUNTRY,56
tx_2024-01_31124,HIGH_AMOUNT,68
tx_2024-01_134266,VELOCITY_1H,54
tx_2024-01_147728,ODD_COUNTRY,90
tx_2024-01_92415,ODD_COUNTRY,53
tx_2024-01_41311,HIGH_AMOUNT,77
tx_2024-01_80120,ODD_COUNTRY,37
tx_2024-01_83019,ODD_COUNTRY,39
tx_2024-01_24946,HIGH_AMOUNT,31
tx_2024-01_135295,HIGH_AMOUNT,57
tx_2024-01_64553,VELOCITY_1H,22
tx_2024-01_91734,ODD_COUNTRY,56
tx_2024-01_148355,VELOCITY_1H,22
tx_2024-01_15677,IP_REUSE,66
tx_2024-01_80093,IP_REUSE,60
tx_2024-01_86257,IP_REUSE,36
tx_2024-01_21385,IP_REUSE,17
tx_2024-01_25757,VELOCITY_1H,50
tx_2024-01_88192,VELOCITY_1H,75
tx_2024-01_47905,VELOCITY_1H,47
tx_2024-01_84139,HIGH_AMOUNT,14
tx_2024-01_98384,IP_REUSE,56
tx_2024-01_78697,ODD_COUNTRY,79
tx_2024-01_14159,VELOCITY_1H,60
tx_2024-01_12712,VELOCITY_1H,74
tx_2024-01_33189,HIGH_AMOUNT,68
tx_2024-01_86052,VELOCITY_1H,89
tx_2024-01_42579,HIGH_AMOUNT,41
tx_2024-01_96532,IP_REUSE,82
tx_2024-01_41880,ODD_COUNTRY,16
tx_2024-01_53898,ODD_COUNTRY,43
tx_2024-01_144341,ODD_COUNTRY,32
tx_2024-01_80114,VELOCITY_1H,15
tx_2024-01_22696,VELOCITY_1H,42
tx_2024-01_8069,ODD_COUNTRY,59
tx_2024-01_72324,ODD_COUNTRY,68
tx_2024-01_94364,IP_REUSE,59
tx_2024-01_89412,ODD_COUNTRY,14
tx_2024-01_90071,ODD_COUNTRY,31
tx_2024-01_38350,VELOCITY_1H,15
tx_2024-01_73736,VELOCITY_1H,29
tx_2024-01_45164,ODD_COUNTRY,31
tx_2024-01_96205,ODD_COUNTRY,67
tx_2024-01_86544,VELOCITY_1H,88
tx_2024-01_28358,VELOCITY_1H,65
tx_2024-01_104866,ODD_COUNTRY,19
tx_2024-01_113750,HIGH_AMOUNT,55
tx_2024-01_61429,IP_REUSE,25
tx_2024-01_80222,VELOCITY_1H,39
tx_2024-01_43942,HIGH_AMOUNT,38
tx_2024-01_64539,IP_REUSE,37
tx_2024-01_27268,ODD_COUNTRY,63
tx_2024-01_63292,IP_REUSE,78
tx_2024-01_6268,HIGH_AMOUNT,17
tx_2024-01_113636,ODD_COUNTRY,55
tx_2024-01_77311,VELOCITY_1H,90
tx_2024-01_123195,IP_REUSE,21
tx_2024-01_102217,ODD_COUNTRY,64
tx_2024-01_119631,ODD_COUNTRY,20
tx_2024-01_119264,VELOCITY_1H,33
tx_2024-01_46974,ODD_COUNTRY,18
tx_2024-01_140647,IP_REUSE,25
tx_2024-01_17505,VELOCITY_1H,48
tx_2024-01_135299,VELOCITY_1H,34
tx_2024-01_58431,ODD_COUNTRY,54
tx_2024-01_20030,VELOCITY_1H,55
tx_2024-01_85739,VELOCITY_1H,26
tx_2024-01_11540,IP_REUSE,80
tx_2024-01_105046,ODD_COUNTRY,66
tx_2024-01_99766,VELOCITY_1H,68
tx_2024-01_37792,HIGH_AMOUNT,19
tx_2024-01_87177,VELOCITY_1H,24
tx_2024-01_136612,IP_REUSE,85
tx_2024-01_32914,ODD_COUNTRY,56
tx_2024-01_103461,VELOCITY_1H,24
tx_2024-01_132372,HIGH_AMOUNT,60
tx_2024-01_68476,IP_REUSE,66
tx_2024-01_28571,ODD_COUNTRY,57
tx_2024-01_51783,IP_REUSE,11
tx_2024-01_12692,ODD_COUNTRY,12
tx_2024-01_99673,HIGH_AMOUNT,67
tx_2024-01_60818,VELOCITY_1H,62
tx_2024-01_141344,HIGH_AMOUNT,72
tx_2024-01_97048,ODD_COUNTRY,51
tx_2024-01_28301,IP_REUSE,36
tx_2024-01_138137,IP_REUSE,54
tx_2024-01_56893,IP_REUSE,54
tx_2024-01_77212,HIGH_AMOUNT,74
tx_2024-01_6001,IP_REUSE,10
tx_2024-01_65423,VELOCITY_1H,46
tx_2024-01_97939,ODD_COUNTRY,19
tx_2024-01_2595,ODD_COUNTRY,73
tx_2024-01_77343,VELOCITY_1H,82
tx_2024-01_108398,HIGH_AMOUNT,76
tx_2024-01_36476,ODD_COUNTRY,26
tx_2024-01_93878,VELOCITY_1H,62
tx_2024-01_58683,VELOCITY_1H,40
tx_2024-01_74940,IP_REUSE,27
tx_2024-01_144970,VELOCITY_1H,32
tx_2024-01_102732,ODD_COUNTRY,89
tx_2024-01_15991,HIGH_AMOUNT,83
tx_2024-01_82046,ODD_COUNTRY,73
tx_2024-01_26515,IP_REUSE,54
tx_2024-01_6887,IP_REUSE,21
tx_2024-01_2394,VELOCITY_1H,55
tx_2024-01_100929,ODD_COUNTRY,16
tx_2024-01_52211,IP_REUSE,18
tx_2024-01_56175,ODD_COUNTRY,74
tx_2024-01_86747,VELOCITY_1H,85
tx_2024-01_70612,HIGH_AMOUNT,89
tx_2024-01_42943,HIGH_AMOUNT,18
tx_2024-01_125811,HIGH_AMOUNT,50
tx_2024-01_8992,HIGH_AMOUNT,88
tx_2024-01_131752,IP_REUSE,22
tx_2024-01_136184,IP_REUSE,27
tx_2024-01_98747,HIGH_AMOUNT,11
tx_2024-01_6052,IP_REUSE,41
tx_2024-01_98604,VELOCITY_1H,51
tx_2024-01_33970,ODD_COUNTRY,72
tx_2024-01_74636,VELOCITY_1H,23
tx_2024-01_44095,ODD_COUNTRY,52
tx_2024-01_30584,ODD_COUNTRY,41
tx_2024-01_94755,VELOCITY_1H,61
tx_2024-01_31319,ODD_COUNTRY,64
tx_2024-01_32049,ODD_COUNTRY,17
tx_2024-01_60827,ODD_COUNTRY,60
tx_2024-01_108893,HIGH_AMOUNT,23
tx_2024-01_81124,HIGH_AMOUNT,15
tx_2024-01_111359,VELOCITY_1H,11
tx_2024-01_68621,IP_REUSE,27
tx_2024-01_85714,HIGH_AMOUNT,49
tx_2024-01_46271,ODD_COUNTRY,90
tx_2024-01_74625,VELOCITY_1H,46
tx_2024-01_31411,IP_REUSE,39
tx_2024-01_19045,VELOCITY_1H,46
tx_2024-01_118291,IP_REUSE,31
tx_2024-01_59736,HIGH_AMOUNT,48
tx_2024-01_98849,IP_REUSE,44
tx_2024-01_136211,IP_REUSE,20
tx_2024-01_116980,VELOCITY_1H,79
tx_2024-01_45554,ODD_COUNTRY,32
tx_2024-01_21640,HIGH_AMOUNT,15
tx_2024-01_11048,HIGH_AMOUNT,32
tx_2024-01_142324,ODD_COUNTRY,45
tx_2024-01_5502,IP_REUSE,18
tx_2024-01_79649,ODD_COUNTRY,45
tx_2024-01_119093,IP_REUSE,68
tx_2024-01_119462,ODD_COUNTRY,39
tx_2024-01_286,VELOCITY_1H,25
tx_2024-01_70825,VELOCITY_1H,67
tx_2024-01_104120,VELOCITY_1H,38
tx_2024-01_33188,IP_REUSE,14
tx_2024-01_29699,ODD_COUNTRY,89
tx_2024-01_34087,VELOCITY_1H,74
tx_2024-01_98948,HIGH_AMOUNT,43
tx_2024-01_45982,VELOCITY_1H,71
tx_2024-01_103728,IP_REUSE,83
tx_2024-01_78954,ODD_COUNTRY,75
tx_2024-01_119631,IP_REUSE,33
tx_2024-01_107640,VELOCITY_1H,32
tx_2024-01_136383,IP_REUSE,57
tx_2024-01_104182,IP_REUSE,35
tx_2024-01_14290,IP_REUSE,63
tx_2024-01_116713,IP_REUSE,48
tx_2024-01_61046,IP_REUSE,69
tx_2024-01_81863,VELOCITY_1H,59
tx_2024-01_34019,HIGH_AMOUNT,12
tx_2024-01_36373,IP_REUSE,17
tx_2024-01_123181,ODD_COUNTRY,20
tx_2024-01_48615,IP_REUSE,84
tx_2024-01_41107,ODD_COUNTRY,45
tx_2024-01_80552,VELOCITY_1H,17
tx_2024-01_11474,ODD_COUNTRY,47
tx_2024-01_50462,ODD_COUNTRY,70
tx_2024-01_147158,IP_REUSE,88
tx_2024-01_106290,IP_REUSE,39
tx_2024-01_15574,ODD_COUNTRY,55
tx_2024-01_95158,IP_REUSE,85
tx_2024-01_107101,IP_REUSE,59
tx_2024-01_41519,IP_REUSE,52
tx_2024-01_15214,HIGH_AMOUNT,31
tx_2024-01_67321,VELOCITY_1H,59
tx_2024-01_45617,IP_REUSE,83
tx_2024-01_113426,VELOCITY_1H,88
tx_2024-01_33746,VELOCITY_1H,59
tx_2024-01_35387,ODD_COUNTRY,39
tx_2024-01_99833,HIGH_AMOUNT,18
tx_2024-01_51090,IP_REUSE,20
tx_2024-01_27862,HIGH_AMOUNT,23
tx_2024-01_6465,IP_REUSE,51
tx_2024-01_60463,VELOCITY_1H,23
tx_2024-01_55475,HIGH_AMOUNT,69
tx_2024-01_14723,ODD_COUNTRY,90
tx_2024-01_118780,VELOCITY_1H,30
tx_2024-01_127247,HIGH_AMOUNT,53
tx_2024-01_104892,HIGH_AMOUNT,40
tx_2024-01_76490,VELOCITY_1H,57
tx_2024-01_43699,HIGH_AMOUNT,38
tx_2024-01_92169,HIGH_AMOUNT,63
tx_2024-01_140554,HIGH_AMOUNT,11
tx_2024-01_714,HIGH_AMOUNT,81
tx_2024-01_69139,ODD_COUNTRY,21
tx_2024-01_127307,VELOCITY_1H,51
tx_2024-01_2563,ODD_COUNTRY,17
tx_2024-01_120467,ODD_COUNTRY,81
tx_2024-01_101182,HIGH_AMOUNT,29
tx_2024-01_137021,VELOCITY_1H,16
tx_2024-01_69842,IP_REUSE,60
tx_2024-01_103524,ODD_COUNTRY,20
tx_2024-01_90089,HIGH_AMOUNT,16
tx_2024-01_83116,IP_REUSE,89
tx_2024-01_139625,ODD_COUNTRY,66
tx_2024-01_52886,ODD_COUNTRY,79
tx_2024-01_100117,VELOCITY_1H,69
tx_2024-01_65914,IP_REUSE,84
tx_2024-01_112417,VELOCITY_1H,82
tx_2024-01_1398,IP_REUSE,26
tx_2024-01_149936,HIGH_AMOUNT,24
tx_2024-01_104203,HIGH_AMOUNT,32
tx_2024-01_23438,HIGH_AMOUNT,47
tx_2024-01_32799,IP_REUSE,22
tx_2024-01_107906,HIGH_AMOUNT,24
tx_2024-01_17606,HIGH_AMOUNT,55
tx_2024-01_50548,VELOCITY_1H,31
tx_2024-01_63060,IP_REUSE,51
tx_2024-01_123204,VELOCITY_1H,85
tx_2024-01_36167,ODD_COUNTRY,33
tx_2024-01_65137,VELOCITY_1H,30
tx_2024-01_116061,VELOCITY_1H,77
tx_2024-01_132749,ODD_COUNTRY,89
tx_2024-01_27855,HIGH_AMOUNT,34
tx_2024-01_53893,ODD_COUNTRY,38
tx_2024-01_24458,ODD_COUNTRY,55
tx_2024-01_137480,HIGH_AMOUNT,23
tx_2024-01_640,VELOCITY_1H,14
tx_2024-01_44358,IP_REUSE,83
tx_2024-01_114746,IP_REUSE,61
tx_2024-01_9455,HIGH_AMOUNT,38
tx_2024-01_71332,IP_REUSE,14
tx_2024-01_146761,VELOCITY_1H,77
tx_2024-01_95860,VELOCITY_1H,79
tx_2024-01_25869,ODD_COUNTRY,29
tx_2024-01_25011,ODD_COUNTRY,29
tx_2024-01_8400,ODD_COUNTRY,69
tx_2024-01_147799,ODD_COUNTRY,19
tx_2024-01_129897,IP_REUSE,80
tx_2024-01_59686,VELOCITY_1H,25
tx_2024-01_27033,HIGH_AMOUNT,54
tx_2024-01_12212,ODD_COUNTRY,84
tx_2024-01_12716,HIGH_AMOUNT,77
tx_2024-01_48830,HIGH_AMOUNT,72
tx_2024-01_41081,VELOCITY_1H,21
tx_2024-01_98079,ODD_COUNTRY,25
tx_2024-01_133690,VELOCITY_1H,85
tx_2024-01_34212,VELOCITY_1H,61
tx_2024-01_126900,VELOCITY_1H,10
tx_2024-01_100764,HIGH_AMOUNT,33
tx_2024-01_102877,VELOCITY_1H,27
tx_2024-01_17887,HIGH_AMOUNT,17
tx_2024-01_145795,HIGH_AMOUNT,19
tx_2024-01_42618,ODD_COUNTRY,14
tx_2024-01_91300,HIGH_AMOUNT,32
tx_2024-01_101024,IP_REUSE,86
tx_2024-01_33212,ODD_COUNTRY,22
tx_2024-01_4093,HIGH_AMOUNT,63
tx_2024-01_10895,ODD_COUNTRY,81
tx_2024-01_96238,ODD_COUNTRY,84
tx_2024-01_112042,ODD_COUNTRY,22
tx_2024-01_83640,VELOCITY_1H,80
tx_2024-01_55182,ODD_COUNTRY,31
tx_2024-01_22417,HIGH_AMOUNT,57
tx_2024-01_92733,IP_REUSE,84
tx_2024-01_11769,ODD_COUNTRY,49
tx_2024-01_91015,HIGH_AMOUNT,84
tx_2024-01_62876,IP_REUSE,13
tx_2024-01_110272,IP_REUSE,31
tx_2024-01_33846,VELOCITY_1H,64
tx_2024-01_112428,IP_REUSE,43
tx_2024-01_52044,HIGH_AMOUNT,82
tx_2024-01_71957,ODD_COUNTRY,45
tx_2024-01_103514,VELOCITY_1H,74
tx_2024-01_98064,VELOCITY_1H,50
tx_2024-01_3333,HIGH_AMOUNT,33
tx_2024-01_8933,HIGH_AMOUNT,63
tx_2024-01_94486,ODD_COUNTRY,55
tx_2024-01_109903,ODD_COUNTRY,69
tx_2024-01_12969,HIGH_AMOUNT,35
tx_2024-01_16532,ODD_COUNTRY,71
tx_2024-01_111980,ODD_COUNTRY,36
tx_2024-01_66886,ODD_COUNTRY,56
tx_2024-01_98203,IP_REUSE,24
tx_2024-01_70118,VELOCITY_1H,81
tx_2024-01_109608,ODD_COUNTRY,37
tx_2024-01_79588,ODD_COUNTRY,78
tx_2024-01_123836,ODD_COUNTRY,73
tx_2024-01_59968,IP_REUSE,45
tx_2024-01_7693,ODD_COUNTRY,28
tx_2024-01_101331,HIGH_AMOUNT,22
tx_2024-01_115936,VELOCITY_1H,24
tx_2024-01_36895,ODD_COUNTRY,57
tx_2024-01_127497,HIGH_AMOUNT,82
tx_2024-01_3922,HIGH_AMOUNT,50
tx_2024-01_78621,IP_REUSE,80
tx_2024-01_46691,VELOCITY_1H,57
tx_2024-01_62671,ODD_COUNTRY,56
tx_2024-01_112998,IP_REUSE,21
tx_2024-01_5048,VELOCITY_1H,50
tx_2024-01_41593,IP_REUSE,22
tx_2024-01_107458,HIGH_AMOUNT,47
tx_2024-01_10818,VELOCITY_1H,34
tx_2024-01_136222,VELOCITY_1H,74
tx_2024-01_83127,IP_REUSE,21
tx_2024-01_101870,HIGH_AMOUNT,36
tx_2024-01_65591,HIGH_AMOUNT,30
tx_2024-01_61755,VELOCITY_1H,42
tx_2024-01_94831,ODD_COUNTRY,74
tx_2024-01_87523,ODD_COUNTRY,86
tx_2024-01_97757,VELOCITY_1H,21
tx_2024-01_45650,ODD_COUNTRY,35
tx_2024-01_43602,VELOCITY_1H,37
tx_2024-01_127775,IP_REUSE,21
tx_2024-01_5324,IP_REUSE,31
tx_2024-01_147965,IP_REUSE,55
tx_2024-01_117275,IP_REUSE,53
tx_2024-01_90699,HIGH_AMOUNT,57
tx_2024-01_22623,IP_REUSE,79
tx_2024-01_115544,VELOCITY_1H,25
tx_2024-01_90346,IP_REUSE,68
tx_2024-01_35163,HIGH_AMOUNT,63
tx_2024-01_115221,IP_REUSE,51
tx_2024-01_136252,VELOCITY_1H,48
tx_2024-01_122976,HIGH_AMOUNT,59
tx_2024-01_99175,VELOCITY_1H,76
tx_2024-01_52271,IP_REUSE,87
tx_2024-01_28690,ODD_COUNTRY,63
tx_2024-01_39480,HIGH_AMOUNT,62
tx_2024-01_94419,VELOCITY_1H,23
tx_2024-01_25255,ODD_COUNTRY,86
tx_2024-01_124664,VELOCITY_1H,90
tx_2024-01_72417,VELOCITY_1H,38
tx_2024-01_83270,IP_REUSE,28
tx_2024-01_115663,VELOCITY_1H,34
tx_2024-01_6011,VELOCITY_1H,62
tx_2024-01_111027,IP_REUSE,54
tx_2024-01_59759,IP_REUSE,30
tx_2024-01_36258,IP_REUSE,53
tx_2024-01_67938,IP_REUSE,33
tx_2024-01_114381,HIGH_AMOUNT,59
tx_2024-01_139663,ODD_COUNTRY,55
tx_2024-01_92115,HIGH_AMOUNT,52
tx_2024-01_7248,IP_REUSE,45
tx_2024-01_131611,IP_REUSE,84
tx_2024-01_116021,VELOCITY_1H,25
tx_2024-01_103989,IP_REUSE,88
tx_2024-01_50517,ODD_COUNTRY,57
tx_2024-01_93251,IP_REUSE,17
tx_2024-01_118540,ODD_COUNTRY,13
tx_2024-01_92741,ODD_COUNTRY,51
tx_2024-01_8466,VELOCITY_1H,60
tx_2024-01_90254,ODD_COUNTRY,83
tx_2024-01_27426,ODD_COUNTRY,20
tx_2024-01_134499,IP_REUSE,25
tx_2024-01_133058,IP_REUSE,61
tx_2024-01_110625,HIGH_AMOUNT,73
tx_2024-01_88189,IP_REUSE,13
tx_2024-01_64057,HIGH_AMOUNT,73
tx_2024-01_43613,ODD_COUNTRY,78
tx_2024-01_82852,HIGH_AMOUNT,41
tx_2024-01_93886,ODD_COUNTRY,75
tx_2024-01_116710,HIGH_AMOUNT,60
tx_2024-01_21710,IP_REUSE,44
tx_2024-01_142412,HIGH_AMOUNT,16
tx_2024-01_32295,HIGH_AMOUNT,26
tx_2024-01_19613,ODD_COUNTRY,36
tx_2024-01_7595,VELOCITY_1H,43
tx_2024-01_59094,VELOCITY_1H,53
tx_2024-01_148648,VELOCITY_1H,51
tx_2024-01_142773,IP_REUSE,15
tx_2024-01_138094,HIGH_AMOUNT,41
tx_2024-01_109051,HIGH_AMOUNT,30
tx_2024-01_11137,IP_REUSE,52
tx_2024-01_140167,HIGH_AMOUNT,15
tx_2024-01_17518,IP_REUSE,39
tx_2024-01_14494,ODD_COUNTRY,13
tx_2024-01_112914,ODD_COUNTRY,37
tx_2024-01_101580,ODD_COUNTRY,36
tx_2024-01_14431,VELOCITY_1H,13
tx_2024-01_109830,VELOCITY_1H,77
tx_2024-01_37342,ODD_COUNTRY,81
tx_2024-01_29322,HIGH_AMOUNT,44
tx_2024-01_59246,VELOCITY_1H,13
tx_2024-01_10696,ODD_COUNTRY,62
tx_2024-01_128022,ODD_COUNTRY,49
tx_2024-01_149872,IP_REUSE,39
tx_2024-01_14884,IP_REUSE,17
tx_2024-01_78475,VELOCITY_1H,45
tx_2024-01_109103,IP_REUSE,52
tx_2024-01_38041,VELOCITY_1H,71
tx_2024-01_102381,ODD_COUNTRY,62
tx_2024-01_119776,HIGH_AMOUNT,48
tx_2024-01_22699,IP_REUSE,23
tx_2024-01_123414,VELOCITY_1H,19
tx_2024-01_48933,VELOCITY_1H,33
tx_2024-01_32554,IP_REUSE,16
tx_2024-01_79612,ODD_COUNTRY,22
tx_2024-01_60213,IP_REUSE,64
tx_2024-01_126628,VELOCITY_1H,62
tx_2024-01_72027,ODD_COUNTRY,54
tx_2024-01_24976,HIGH_AMOUNT,33
tx_2024-01_20671,ODD_COUNTRY,68
tx_2024-01_40407,HIGH_AMOUNT,87
tx_2024-01_134929,VELOCITY_1H,31
tx_2024-01_29579,IP_REUSE,35
tx_2024-01_48078,VELOCITY_1H,88
tx_2024-01_112840,ODD_COUNTRY,67
tx_2024-01_53912,IP_REUSE,30
tx_2024-01_58954,VELOCITY_1H,56
tx_2024-01_118762,IP_REUSE,36
tx_2024-01_68252,IP_REUSE,19
tx_2024-01_39100,VELOCITY_1H,23
tx_2024-01_10835,ODD_COUNTRY,18
tx_2024-01_50475,VELOCITY_1H,22
tx_2024-01_94689,HIGH_AMOUNT,28
tx_2024-01_28765,VELOCITY_1H,72
tx_2024-01_93826,HIGH_AMOUNT,60
tx_2024-01_141071,HIGH_AMOUNT,55
tx_2024-01_6862,HIGH_AMOUNT,51
tx_2024-01_146099,HIGH_AMOUNT,55
tx_2024-01_77018,HIGH_AMOUNT,64
tx_2024-01_95351,ODD_COUNTRY,39
tx_2024-01_114676,IP_REUSE,38
tx_2024-01_87695,HIGH_AMOUNT,29
tx_2024-01_125362,IP_REUSE,27
tx_2024-01_82319,HIGH_AMOUNT,72
tx_2024-01_9312,IP_REUSE,56
tx_2024-01_105057,VELOCITY_1H,70
tx_2024-01_8016,HIGH_AMOUNT,40
tx_2024-01_18381,VELOCITY_1H,90
tx_2024-01_81004,VELOCITY_1H,56
tx_2024-01_146394,ODD_COUNTRY,23
tx_2024-01_90318,VELOCITY_1H,75
tx_2024-01_57593,HIGH_AMOUNT,15
tx_2024-01_55732,HIGH_AMOUNT,88
tx_2024-01_41532,HIGH_AMOUNT,27
tx_2024-01_12369,HIGH_AMOUNT,81
tx_2024-01_102142,VELOCITY_1H,58
tx_2024-01_137668,HIGH_AMOUNT,43
tx_2024-01_28031,VELOCITY_1H,82
tx_2024-01_51395,HIGH_AMOUNT,72
tx_2024-01_36885,VELOCITY_1H,62
tx_2024-01_76613,IP_REUSE,34
tx_2024-01_13497,HIGH_AMOUNT,71
tx_2024-01_149964,HIGH_AMOUNT,55
tx_2024-01_89350,IP_REUSE,39
tx_2024-01_88180,IP_REUSE,13
tx_2024-01_105662,VELOCITY_1H,20
tx_2024-01_75574,HIGH_AMOUNT,30
tx_2024-01_117130,ODD_COUNTRY,22
tx_2024-01_88421,IP_REUSE,37
tx_2024-01_77264,ODD_COUNTRY,74
tx_2024-01_148444,VELOCITY_1H,30
tx_2024-01_27201,ODD_COUNTRY,26
tx_2024-01_41207,IP_REUSE,42
tx_2024-01_99165,VELOCITY_1H,14
tx_2024-01_147261,IP_REUSE,55
tx_2024-01_126692,VELOCITY_1H,55
tx_2024-01_114566,VELOCITY_1H,90
tx_2024-01_102100,VELOCITY_1H,79
tx_2024-01_145896,IP_REUSE,32
tx_2024-01_106261,ODD_COUNTRY,28
tx_2024-01_72719,HIGH_AMOUNT,90
tx_2024-01_37590,ODD_COUNTRY,52
tx_2024-01_118149,HIGH_AMOUNT,18
tx_2024-01_96170,ODD_COUNTRY,26
tx_2024-01_53012,IP_REUSE,42
tx_2024-01_108158,ODD_COUNTRY,68
tx_2024-01_59601,VELOCITY_1H,85
tx_2024-01_97471,IP_REUSE,47
tx_2024-01_1417,HIGH_AMOUNT,13
tx_2024-01_13644,VELOCITY_1H,20
tx_2024-01_56497,IP_REUSE,87
tx_2024-01_38805,IP_REUSE,18
tx_2024-01_52410,ODD_COUNTRY,60
tx_2024-01_39716,VELOCITY_1H,54
tx_2024-01_43452,ODD_COUNTRY,16
tx_2024-01_134039,HIGH_AMOUNT,33
tx_2024-01_87658,IP_REUSE,46
tx_2024-01_15590,IP_REUSE,76
tx_2024-01_52459,IP_REUSE,70
tx_2024-01_139586,VELOCITY_1H,17
tx_2024-01_54485,HIGH_AMOUNT,80
tx_2024-01_117916,IP_REUSE,82
tx_2024-01_86661,IP_REUSE,62
tx_2024-01_111601,ODD_COUNTRY,60
tx_2024-01_105235,HIGH_AMOUNT,64
tx_2024-01_108424,HIGH_AMOUNT,21
tx_2024-01_105008,VELOCITY_1H,48
tx_2024-01_108049,ODD_COUNTRY,14
tx_2024-01_9361,HIGH_AMOUNT,32
tx_2024-01_133969,HIGH_AMOUNT,84
tx_2024-01_94697,VELOCITY_1H,87
tx_2024-01_23514,ODD_COUNTRY,28
tx_2024-01_70327,IP_REUSE,56
tx_2024-01_110525,IP_REUSE,50
tx_2024-01_136118,HIGH_AMOUNT,47
tx_2024-01_20207,HIGH_AMOUNT,89
tx_2024-01_27089,IP_REUSE,11
tx_2024-01_29275,IP_REUSE,80
tx_2024-01_84236,ODD_COUNTRY,47
tx_2024-01_122745,ODD_COUNTRY,66
tx_2024-01_131314,IP_REUSE,10
tx_2024-01_85575,ODD_COUNTRY,43
tx_2024-01_43723,IP_REUSE,44
tx_2024-01_26329,IP_REUSE,54
tx_2024-01_58966,IP_REUSE,71
tx_2024-01_32314,ODD_COUNTRY,46
tx_2024-01_45927,VELOCITY_1H,58
tx_2024-01_111897,IP_REUSE,12
tx_2024-01_149848,HIGH_AMOUNT,21
tx_2024-01_28907,HIGH_AMOUNT,85
tx_2024-01_22982,VELOCITY_1H,90
tx_2024-01_82942,VELOCITY_1H,72
tx_2024-01_46833,HIGH_AMOUNT,71
tx_2024-01_72040,IP_REUSE,28
tx_2024-01_503,IP_REUSE,77
