merchant_id,merchant_name,mcc,country,risk_tier
m_01555,"Roberts, Ramos and Stephenson",5311,IN,LOW
m_01556,Walker-Jenkins,5541,US,MEDIUM
m_01557,Barry-Aguirre,5411,DE,LOW
m_01558,Grant PLC,5311,US,LOW
m_01559,"Benitez, Harris and Meyers",5732,IN,HIGH
m_01560,Ross-Klein,5411,SG,MEDIUM
m_01561,Williamson-Olsen,5311,DE,LOW
m_01562,Anderson Group,5541,SG,HIGH
m_01563,Poole-Brady,5311,IN,LOW
m_01564,Lee-Johnston,5411,SG,HIGH
m_01565,Paul-Curry,5541,DE,MEDIUM
m_01566,"Brown, Duran and Silva",5812,SG,HIGH
m_01567,Benitez-Weeks,5812,IN,LOW
m_01568,"Smith, Clark and Cook",5541,SG,MEDIUM
m_01569,Green and Sons,5541,DE,MEDIUM
m_01570,Good and Sons,5541,US,MEDIUM
m_01571,"Harvey, Rodriguez and Johnson",5311,GB,MEDIUM
m_01572,Martinez PLC,5311,US,MEDIUM
m_01573,"Romero, Davila and Clark",5311,SG,LOW
m_01574,"Macias, Stephenson and Howard",5541,GB,HIGH
m_01575,"Ortiz, Patterson and Lane",5541,GB,HIGH
m_01576,"Hendrix, Miller and Jones",5541,US,HIGH
m_01577,Cohen-Chapman,5812,SG,LOW
m_01578,"Salazar, Johnson and Valdez",5732,GB,HIGH
m_01579,Rodriguez and Sons,5812,US,HIGH
m_01580,"Pugh, Bennett and Rasmussen",5541,GB,HIGH
m_01581,Robinson-Allison,5411,GB,HIGH
m_01582,Acosta Inc,5311,SG,HIGH
m_01583,Gibbs Group,5311,SG,HIGH
m_01584,"Lang, Ramirez and Bennett",5311,IN,MEDIUM
m_01585,Chang Inc,5411,IN,HIGH
m_01586,Medina PLC,5812,IN,MEDIUM
m_01587,Everett PLC,5411,US,HIGH
m_01588,"Williams, Mclean and Greene",5812,GB,MEDIUM
m_01589,"Thornton, Olson and Ray",5732,US,HIGH
m_01590,"Martin, Hartman and Randolph",5732,US,LOW
m_01591,Russell LLC,5411,GB,HIGH
m_01592,Morgan LLC,5411,SG,MEDIUM
m_01593,Rivera Inc,5541,US,HIGH
m_01594,Pitts PLC,5541,DE,HIGH
m_01595,Nelson and Sons,5541,GB,LOW
m_01596,Owens-Hill,5411,DE,HIGH
m_01597,Wright-Conley,5311,GB,MEDIUM
m_01598,"Welch, Armstrong and Brown",5411,IN,HIGH
m_01599,Navarro Inc,5732,US,HIGH
m_01600,"Anderson, Bennett and Wilson",5311,US,HIGH
m_01601,Cantrell PLC,5732,SG,HIGH
m_01602,"Phillips, Torres and Young",5541,US,HIGH
m_01603,King Inc,5812,GB,HIGH
m_01604,Nelson LLC,5812,IN,MEDIUM
m_01605,"Forbes, Weiss and Conway",5812,SG,LOW
m_01606,Moses-Chang,5311,IN,LOW
m_01607,Hamilton Ltd,5732,SG,MEDIUM
m_01608,Johnson-Harris,5812,US,MEDIUM
m_01609,Reynolds LLC,5732,IN,HIGH
m_01610,Bond and Sons,5311,US,MEDIUM
m_01611,Perkins-Young,5812,GB,LOW
m_01612,"Hughes, Johnson and Silva",5411,SG,HIGH
m_01613,Lewis Group,5732,DE,HIGH
m_01614,Wood PLC,5541,GB,HIGH
m_01615,Boyd Inc,5732,SG,LOW
m_01616,"Holder, Russo and Macdonald",5812,SG,LOW
m_01617,Murray and Sons,5541,US,LOW
m_01618,Rhodes Group,5541,SG,MEDIUM
m_01619,"Wells, Woods and Wolf",5411,GB,MEDIUM
m_01620,Hughes-Brown,5812,GB,LOW
m_01621,Bradley PLC,5732,GB,MEDIUM
m_01622,Shelton-Murray,5541,SG,LOW
m_01623,Edwards PLC,5541,IN,MEDIUM
m_01624,"Boyd, Jimenez and Stewart",5732,DE,LOW
m_01625,Berry-Johnson,5541,SG,LOW
m_01626,Scott-Gonzalez,5411,GB,LOW
m_01627,Miller Ltd,5411,DE,MEDIUM
m_01628,May and Sons,5541,GB,MEDIUM
m_01629,Sullivan Ltd,5541,GB,LOW
m_01630,Harding and Sons,5541,DE,HIGH
m_01631,Liu-Cooper,5411,GB,MEDIUM
m_01632,Higgins-Green,5812,GB,HIGH
m_01633,"Holmes, Pena and Moses",5411,IN,HIGH
m_01634,"Jackson, Liu and Williams",5541,SG,LOW
m_01635,Fernandez-Clark,5411,US,LOW
m_01636,"Rodriguez, Mueller and Zavala",5812,DE,HIGH
m_01637,Rose-Lopez,5812,SG,LOW
m_01638,Aguilar Inc,5311,IN,HIGH
m_01639,Mcdonald-Sims,5812,IN,HIGH
m_01640,Santos Ltd,5732,IN,MEDIUM
m_01641,"Benson, Schwartz and Lucas",5411,IN,LOW
m_01642,Brewer LLC,5732,SG,LOW
m_01643,Barber and Sons,5541,US,LOW
m_01644,Webb-Fitzgerald,5311,DE,MEDIUM
m_01645,Davis-Murray,5311,DE,MEDIUM
m_01646,"Jackson, Frey and Rasmussen",5411,DE,MEDIUM
m_01647,Jones-Morgan,5411,SG,HIGH
m_01648,"Gray, Mccoy and Hobbs",5541,IN,LOW
m_01649,Ponce-Jackson,5541,IN,HIGH
m_01650,"Anderson, Serrano and Massey",5411,GB,HIGH
m_01651,Hall-Montgomery,5411,GB,HIGH
m_01652,Cooper-Bell,5732,SG,HIGH
m_01653,Harris-Bray,5732,DE,LOW
m_01654,Davis Inc,5311,IN,MEDIUM
m_01655,Cole PLC,5812,SG,MEDIUM
m_01656,Barrett Group,5812,DE,LOW
m_01657,Luna LLC,5732,US,HIGH
m_01658,Figueroa-Gay,5732,IN,MEDIUM
m_01659,Bonilla Group,5541,US,HIGH
m_01660,Myers PLC,5411,IN,LOW
m_01661,Perry-Clark,5541,DE,HIGH
m_01662,Anderson-Smith,5541,IN,HIGH
m_01663,Ferguson LLC,5812,GB,MEDIUM
m_01664,"Molina, Reynolds and Weeks",5311,SG,LOW
m_01665,Lee and Sons,5812,US,LOW
m_01666,Rocha PLC,5541,GB,LOW
m_01667,Galloway-Bowers,5411,US,LOW
m_01668,"Henderson, Washington and Cooke",5541,IN,HIGH
m_01669,"Lopez, Evans and Nelson",5311,SG,HIGH
m_01670,"Riley, Craig and English",5732,IN,LOW
m_01671,Clark LLC,5411,US,MEDIUM
m_01672,Mitchell-Decker,5541,DE,HIGH
m_01673,"Jennings, Mckay and Drake",5732,US,MEDIUM
m_01674,Johns LLC,5812,IN,HIGH
m_01675,Bailey LLC,5541,IN,MEDIUM
m_01676,Lopez Ltd,5732,DE,LOW
m_01677,Woodward Inc,5732,SG,MEDIUM
m_01678,"Benjamin, King and Hardy",5732,SG,HIGH
m_01679,Archer-Williams,5541,SG,LOW
m_01680,"Lee, Miller and Hickman",5732,DE,MEDIUM
m_01681,Lucas-Russell,5411,GB,LOW
m_01682,Weeks Inc,5812,DE,LOW
m_01683,"Wilson, Anderson and Villarreal",5732,US,MEDIUM
m_01684,Reeves Ltd,5732,DE,HIGH
m_01685,Anderson-Howard,5311,GB,MEDIUM
m_01686,"Guzman, Bates and White",5311,SG,MEDIUM
m_01687,Hodges and Sons,5812,SG,LOW
m_01688,Medina Inc,5732,US,LOW
m_01689,"Hodge, Bailey and Williams",5812,GB,HIGH
m_01690,Collins Ltd,5411,IN,HIGH
m_01691,Kelley Ltd,5541,IN,LOW
m_01692,Mcgee-Nelson,5541,DE,HIGH
m_01693,"Parker, Oliver and Bailey",5812,IN,HIGH
m_01694,"Smith, Martin and Morrow",5732,SG,HIGH
m_01695,Frederick PLC,5311,US,HIGH
m_01696,Jones Group,5311,US,MEDIUM
m_01697,Garrett PLC,5732,US,HIGH
m_01698,Henry-Case,5541,SG,MEDIUM
m_01699,Ross LLC,5311,GB,LOW
m_01700,Brown-Jordan,5411,US,HIGH
m_01701,Allen LLC,5812,SG,HIGH
m_01702,"Fuller, Osborn and Galvan",5311,US,LOW
m_01703,Carter-Young,5541,SG,LOW
m_01704,Rowe Ltd,5812,DE,HIGH
m_01705,Frey Inc,5411,US,MEDIUM
m_01706,Rivas-Miller,5812,IN,MEDIUM
m_01707,"Keith, Rocha and Riley",5732,US,MEDIUM
m_01708,Hess LLC,5812,SG,LOW
m_01709,Rice and Sons,5311,DE,MEDIUM
m_01710,"Faulkner, Barton and Avila",5411,IN,MEDIUM
m_01711,Johnson-Lindsey,5732,IN,HIGH
m_01712,"Moore, Watson and Rosales",5541,GB,HIGH
m_01713,Payne PLC,5732,SG,HIGH
m_01714,"Price, Hale and Brown",5541,US,HIGH
m_01715,"Jones, Kent and Jones",5311,GB,MEDIUM
m_01716,Gardner and Sons,5411,SG,HIGH
m_01717,Padilla-Stevens,5311,US,MEDIUM
m_01718,Weiss Inc,5311,GB,HIGH
m_01719,Fields Ltd,5311,DE,MEDIUM
m_01720,"Campbell, Santos and Miller",5411,SG,HIGH
m_01721,Parker-Gomez,5311,US,LOW
m_01722,Morton-Hill,5411,SG,LOW
m_01723,Tanner-Webster,5732,US,HIGH
m_01724,"Miller, Spears and Thomas",5812,US,LOW
m_01725,Francis Inc,5541,IN,MEDIUM
m_01726,Stuart-Stone,5812,DE,HIGH
m_01727,"Jones, Lopez and Sanders",5411,DE,MEDIUM
m_01728,Wood-Dunlap,5311,DE,HIGH
m_01729,Rocha-Wilson,5541,US,LOW
m_01730,Hall Inc,5311,IN,HIGH
m_01731,Moore Group,5411,US,LOW
m_01732,Barnes Ltd,5541,US,HIGH
m_01733,"Harris, Velez and Harvey",5541,IN,LOW
m_01734,Dickerson Ltd,5812,IN,HIGH
m_01735,Flores PLC,5732,US,LOW
m_01736,Gray Inc,5311,SG,HIGH
m_01737,Dyer-Moore,5411,GB,HIGH
m_01738,Caldwell Inc,5812,DE,LOW
m_01739,Dorsey PLC,5311,DE,HIGH
m_01740,"Matthews, Williams and Williams",5812,DE,LOW
m_01741,Smith Group,5812,SG,HIGH
m_01742,"Sharp, Clayton and Sweeney",5541,SG,LOW
m_01743,Montes-Mitchell,5812,GB,MEDIUM
m_01744,Miller-Allen,5541,SG,MEDIUM
m_01745,"Evans, Brown and Harrington",5812,DE,LOW
m_01746,"Little, Gomez and Fisher",5812,IN,MEDIUM
m_01747,Bell PLC,5812,SG,LOW
m_01748,Greene-Nash,5311,US,HIGH
m_01749,"Ramirez, Brennan and Henderson",5411,US,HIGH
m_01750,Barber Group,5541,SG,MEDIUM
m_01751,Johnson-Munoz,5541,SG,LOW
m_01752,Adams-Sanchez,5411,DE,LOW
m_01753,"Craig, Green and Berry",5812,SG,HIGH
m_01754,Bullock-Johnson,5411,DE,HIGH
m_01755,Mason-Ortiz,5311,GB,HIGH
m_01756,"Martinez, Brown and Bennett",5541,DE,LOW
m_01757,Carter-Bernard,5311,DE,LOW
m_01758,"Santos, Walker and Jennings",5541,SG,MEDIUM
m_01759,Smith-Fisher,5311,US,LOW
m_01760,"Meyer, Cohen and Kelley",5311,US,MEDIUM
m_01761,Murphy-Armstrong,5732,SG,LOW
m_01762,"Johnson, Mathews and Craig",5311,GB,HIGH
m_01763,Hunt-Bates,5411,IN,LOW
m_01764,Marshall-Ellis,5541,IN,HIGH
m_01765,Hughes-Parks,5411,DE,HIGH
m_01766,Harrison LLC,5812,GB,HIGH
m_01767,"Fox, Rose and Walker",5732,IN,MEDIUM
m_01768,Davis LLC,5311,SG,LOW
m_01769,Andersen-Johnston,5732,SG,MEDIUM
m_01770,"Cruz, Summers and Lam",5541,GB,MEDIUM
m_01771,Shaffer-Castro,5732,DE,HIGH
m_01772,Garcia-Macias,5311,SG,LOW
m_01773,"Gordon, Powell and Morgan",5311,US,HIGH
m_01774,Spencer Group,5541,SG,MEDIUM
m_01775,Wagner-Page,5732,GB,MEDIUM
m_01776,Davis-Simmons,5732,DE,HIGH
m_01777,Mcdonald Inc,5812,IN,HIGH
m_01778,Smith-Hunt,5812,DE,HIGH
m_01779,"Armstrong, Mendez and Hammond",5812,IN,HIGH
m_01780,King PLC,5541,DE,LOW
m_01781,Evans Ltd,5541,SG,MEDIUM
m_01782,Morales Ltd,5411,US,HIGH
m_01783,"Finley, Goodwin and Morton",5411,IN,MEDIUM
m_01784,Smith PLC,5311,SG,LOW
m_01785,"Wilkinson, Brock and Fisher",5411,IN,MEDIUM
m_01786,"Rodriguez, Martin and Johnson",5812,GB,MEDIUM
m_01787,Hunt-Yoder,5541,IN,LOW
m_01788,"Ellis, Oliver and Caldwell",5311,DE,HIGH
m_01789,David Ltd,5541,GB,HIGH
m_01790,Lucas-Armstrong,5541,IN,HIGH
m_01791,Perkins LLC,5311,DE,LOW
m_01792,"Simpson, Johnson and Palmer",5812,SG,LOW
m_01793,Green-Drake,5812,IN,MEDIUM
m_01794,Reynolds Ltd,5541,SG,HIGH
m_01795,"Long, Downs and Warren",5812,SG,HIGH
m_01796,Lopez-Richards,5411,GB,LOW
m_01797,"Moore, Vega and Williams",5411,US,LOW
m_01798,Webb PLC,5732,DE,LOW
m_01799,Davis Inc,5311,DE,MEDIUM
m_01800,Simpson Ltd,5812,SG,HIGH
m_01801,Lewis-Lara,5411,IN,LOW
m_01802,"Singleton, Fields and Mata",5732,SG,HIGH
m_01803,Moore Group,5732,GB,HIGH
m_01804,Harris Inc,5812,SG,MEDIUM
m_01805,"Johnson, Coleman and Jones",5311,DE,LOW
m_01806,Williams-Benson,5411,GB,HIGH
m_01807,Warner Inc,5311,SG,LOW
m_01808,Bernard Group,5541,IN,LOW
m_01809,Patterson-Castro,5732,GB,HIGH
m_01810,Williams-Horn,5541,GB,LOW
m_01811,Mcfarland Group,5541,GB,HIGH
m_01812,Parker-Monroe,5311,DE,HIGH
m_01813,Torres-Thompson,5311,US,HIGH
m_01814,Wise-Lopez,5311,DE,MEDIUM
m_01815,Bush-Roberts,5411,DE,HIGH
m_01816,Oneal Group,5732,IN,LOW
m_01817,Freeman Inc,5812,US,MEDIUM
m_01818,Gill PLC,5311,GB,MEDIUM
m_01819,"Kaufman, Stone and Doyle",5541,IN,HIGH
m_01820,Powell-Hall,5732,US,HIGH
m_01821,"Graham, Sharp and Moore",5411,DE,MEDIUM
m_01822,Martinez Group,5732,IN,HIGH
m_01823,"Bauer, Smith and Scott",5812,DE,HIGH
m_01824,"Norman, Rose and Bell",5732,US,MEDIUM
m_01825,"Davidson, Chavez and Neal",5732,US,HIGH
m_01826,Russell-Johnson,5812,DE,HIGH
m_01827,Patrick-Salinas,5812,US,HIGH
m_01828,"Jenkins, Byrd and Love",5812,GB,HIGH
m_01829,Bernard Inc,5812,US,LOW
m_01830,Price-Navarro,5541,GB,LOW
m_01831,Torres PLC,5411,IN,LOW
m_01832,"Lindsey, Ellis and Morales",5311,SG,LOW
m_01833,"Gray, Evans and Moore",5541,IN,LOW
m_01834,Clark and Sons,5732,SG,MEDIUM
m_01835,"Whitehead, Jones and Riddle",5311,SG,MEDIUM
m_01836,Taylor-Terrell,5311,US,MEDIUM
m_01837,Medina Inc,5732,DE,HIGH
m_01838,"Simmons, Hart and Davis",5541,US,LOW
m_01839,Hale PLC,5541,DE,LOW
m_01840,Price-Warren,5541,IN,MEDIUM
m_01841,"Allen, Rodriguez and Clark",5732,DE,HIGH
m_01842,Robinson-Torres,5812,DE,HIGH
m_01843,Jackson-Jenkins,5541,DE,LOW
m_01844,Coleman-Maldonado,5411,IN,MEDIUM
m_01845,Nelson Group,5812,DE,HIGH
m_01846,"Patton, Bush and Allen",5411,GB,HIGH
m_01847,Ortiz-Lee,5541,GB,MEDIUM
m_01848,"Gonzalez, Taylor and Davila",5541,GB,LOW
m_01849,Smith and Sons,5732,DE,LOW
m_01850,"Grant, Rodriguez and Finley",5732,GB,HIGH
m_01851,"Chandler, Parsons and Miller",5311,DE,LOW
m_01852,Day-Alvarez,5311,GB,LOW
m_01853,"Shannon, West and Thomas",5311,GB,MEDIUM
m_01854,"Taylor, Walters and Kim",5812,SG,MEDIUM
m_01855,Gillespie LLC,5541,US,LOW
m_01856,Mitchell Ltd,5732,US,LOW
m_01857,Brown-Mullins,5311,DE,HIGH
m_01858,Morton-Kennedy,5812,US,LOW
m_01859,"Davis, Hurst and Perez",5411,US,MEDIUM
m_01860,Garcia and Sons,5311,US,MEDIUM
m_01861,"Mercer, Landry and Norman",5541,SG,HIGH
m_01862,"Saunders, Jordan and Day",5732,DE,HIGH
m_01863,"Bond, Pham and Ware",5732,SG,MEDIUM
m_01864,"Hammond, Smith and Mack",5411,DE,HIGH
m_01865,May PLC,5812,IN,LOW
m_01866,Cook Ltd,5732,DE,LOW
m_01867,Humphrey-Reed,5411,DE,HIGH
m_01868,Harris-Terry,5732,GB,HIGH
m_01869,Ford and Sons,5732,SG,MEDIUM
m_01870,King and Sons,5732,GB,HIGH
m_01871,Grant-Hubbard,5311,IN,LOW
m_01872,Gibbs-Price,5541,US,MEDIUM
m_01873,Willis-Powers,5541,SG,HIGH
m_01874,Clark-Cisneros,5732,GB,LOW
m_01875,"Chen, Lambert and Scott",5541,DE,MEDIUM
m_01876,"Curtis, Glover and Smith",5311,IN,HIGH
m_01877,Miller-Hernandez,5541,GB,MEDIUM
m_01878,Kidd and Sons,5812,US,MEDIUM
m_01879,Wood-Johnson,5732,DE,HIGH
m_01880,Hill-Whitaker,5541,SG,HIGH
m_01881,"Barrett, Hines and Pollard",5411,IN,MEDIUM
m_01882,"Hart, Willis and Bell",5732,US,LOW
m_01883,"Smith, Ford and Jackson",5732,GB,MEDIUM
m_01884,Brown Group,5732,SG,HIGH
m_01885,Mitchell PLC,5311,GB,HIGH
m_01886,Anderson and Sons,5732,SG,MEDIUM
m_01887,Stone-Maxwell,5311,DE,HIGH
m_01888,Bautista-Anderson,5812,IN,LOW
m_01889,"Zamora, Cunningham and Clay",5812,GB,LOW
m_01890,Hobbs LLC,5411,US,HIGH
m_01891,Murphy PLC,5311,IN,LOW
m_01892,"Flores, Winters and Johnson",5411,DE,LOW
m_01893,Martin-Hernandez,5411,IN,HIGH
m_01894,"Mathews, Baker and Sellers",5541,IN,MEDIUM
m_01895,Rojas-Bentley,5732,SG,LOW
m_01896,"Grimes, Smith and Goodman",5411,DE,LOW
m_01897,Chambers-Hamilton,5812,US,MEDIUM
m_01898,Weaver-Flores,5732,DE,HIGH
m_01899,Greer-Tucker,5812,US,HIGH
m_01900,Torres-Richardson,5812,IN,HIGH
m_01901,Rios-Allen,5732,GB,LOW
m_01902,Johnson-Edwards,5311,SG,MEDIUM
m_01903,Jacobs-Reyes,5541,DE,MEDIUM
m_01904,White-Jones,5541,US,LOW
m_01905,"Powell, Davis and Ward",5541,DE,HIGH
m_01906,Anderson-Gross,5541,DE,HIGH
m_01907,Hart and Sons,5541,GB,HIGH
m_01908,"Mcdowell, Gamble and Sweeney",5311,SG,MEDIUM
m_01909,Smith LLC,5411,DE,LOW
m_01910,"Waller, Goodwin and Carroll",5732,DE,MEDIUM
m_01911,"Martinez, Kim and Arnold",5812,GB,MEDIUM
m_01912,"Johnson, Campbell and Morgan",5411,SG,LOW
m_01913,Livingston-Davis,5732,GB,LOW
m_01914,Harris-Miller,5541,IN,MEDIUM
m_01915,Lee-Small,5311,DE,HIGH
m_01916,"Munoz, Nelson and Thomas",5411,DE,MEDIUM
m_01917,"Edwards, Yoder and Tucker",5541,US,MEDIUM
m_01918,Wise LLC,5541,GB,LOW
m_01919,Randall-Craig,5311,SG,LOW
m_01920,"Hopkins, Gomez and Page",5311,US,MEDIUM
m_01921,Watson-Lawson,5311,DE,LOW
m_01922,Meyer-Jones,5732,IN,LOW
m_01923,Castillo LLC,5812,SG,MEDIUM
m_01924,Gillespie-Hall,5732,GB,HIGH
m_01925,"Werner, Gonzales and Rosario",5541,GB,HIGH
m_01926,Campos-Brown,5812,IN,MEDIUM
m_01927,Wong-Barrett,5812,GB,LOW
m_01928,"Humphrey, Sims and Gomez",5311,SG,LOW
m_01929,Williams and Sons,5732,SG,MEDIUM
m_01930,Anderson LLC,5812,GB,MEDIUM
m_01931,Monroe Inc,5812,IN,LOW
m_01932,West-Wallace,5411,US,HIGH
m_01933,Anderson-Williams,5732,GB,LOW
m_01934,Ferguson-Palmer,5311,IN,LOW
m_01935,"Nelson, Castaneda and Watson",5411,US,LOW
m_01936,Esparza Inc,5311,US,LOW
m_01937,James Ltd,5311,GB,MEDIUM
m_01938,Anderson PLC,5732,DE,MEDIUM
m_01939,Graham-Ashley,5411,GB,HIGH
m_01940,Ryan Group,5812,IN,LOW
m_01941,"Parrish, Frederick and Cruz",5311,IN,MEDIUM
m_01942,"Gomez, Scott and Williams",5311,US,HIGH
m_01943,Hensley-Pacheco,5732,DE,LOW
m_01944,Joseph and Sons,5411,US,LOW
m_01945,"Fischer, Wright and Turner",5311,US,MEDIUM
m_01946,Hunt-Mccoy,5411,US,HIGH
m_01947,Silva-Hamilton,5411,SG,MEDIUM
m_01948,Richards Ltd,5812,DE,HIGH
m_01949,Parker-Schultz,5732,GB,MEDIUM
m_01950,Cordova-Miranda,5411,SG,LOW
m_01951,"Davis, Banks and Cook",5411,GB,HIGH
m_01952,"Mcpherson, Schneider and Long",5732,US,MEDIUM
m_01953,Everett-Gomez,5411,US,MEDIUM
m_01954,Blackburn-Day,5812,DE,LOW
m_01955,"Wilson, Mckay and Brown",5411,US,MEDIUM
m_01956,"Black, Sullivan and Bailey",5541,IN,MEDIUM
m_01957,Lewis PLC,5812,IN,MEDIUM
m_01958,Wallace-Castillo,5541,DE,LOW
m_01959,Roth-Pope,5541,US,HIGH
m_01960,"Green, Robles and Campbell",5411,US,MEDIUM
m_01961,Park Inc,5311,IN,LOW
m_01962,Walker-Hayes,5541,GB,HIGH
m_01963,Rivera PLC,5411,IN,HIGH
m_01964,Maldonado Inc,5812,SG,MEDIUM
m_01965,"Garcia, Owens and Mcfarland",5812,DE,LOW
m_01966,Bowen-Johnston,5732,SG,LOW
m_01967,Estrada and Sons,5732,DE,HIGH
m_01968,"Hopkins, Hamilton and Mcclure",5812,IN,HIGH
m_01969,Evans LLC,5311,GB,HIGH
m_01970,Richards-Brown,5812,GB,HIGH
m_01971,"Vaughan, Thomas and Wise",5311,DE,LOW
m_01972,"Smith, Charles and Davis",5732,SG,HIGH
m_01973,Bryant LLC,5311,US,HIGH
m_01974,Harvey-Mcdaniel,5812,SG,HIGH
m_01975,Walker Inc,5732,DE,MEDIUM
m_01976,Miller-Johnson,5541,SG,MEDIUM
m_01977,Harris-Franklin,5411,SG,LOW
m_01978,Martin PLC,5311,GB,LOW
m_01979,Banks Inc,5541,GB,MEDIUM
m_01980,Ramos-Holloway,5411,SG,MEDIUM
m_01981,"Robertson, Scott and Rodriguez",5812,IN,MEDIUM
m_01982,Hawkins-Bennett,5732,SG,HIGH
m_01983,Short-Powers,5732,IN,LOW
m_01984,"Tate, Brown and Garcia",5541,DE,HIGH
m_01985,"George, Carpenter and Simon",5541,DE,LOW
m_01986,"Andrews, Johnson and Fitzgerald",5812,SG,HIGH
m_01987,"Campbell, Harris and Holder",5732,DE,MEDIUM
m_01988,Morales LLC,5732,IN,HIGH
m_01989,Collins LLC,5541,IN,LOW
m_01990,"Adams, Bray and Curtis",5812,US,LOW
m_01991,Payne-Holmes,5812,IN,LOW
m_01992,Davis Inc,5812,IN,MEDIUM
m_01993,"Berry, May and Mills",5541,DE,LOW
m_01994,Frost LLC,5311,SG,HIGH
m_01995,Martinez and Sons,5541,GB,HIGH
m_01996,"Jackson, Hester and Richards",5732,US,LOW
m_01997,"Mills, Jimenez and Reeves",5411,IN,HIGH
m_01998,Garcia-Johnson,5311,IN,LOW
m_01999,Hayes and Sons,5411,GB,MEDIUM
