card_id,bin,issuer,card_type
c_006203,482253,CHASE,CREDIT
c_006204,456250,HDFC,CREDIT
c_006205,442348,HDFC,CREDIT
c_006206,518993,HDFC,CREDIT
c_006207,551040,CITI,DEBIT
c_006208,501503,SBI,CREDIT
c_006209,447458,ICICI,CREDIT
c_006210,464814,SBI,DEBIT
c_006211,431120,HDFC,CREDIT
c_006212,541040,SBI,CREDIT
c_006213,545734,CHASE,CREDIT
c_006214,428934,ICICI,CREDIT
c_006215,485902,CHASE,DEBIT
c_006216,543973,HDFC,DEBIT
c_006217,553838,HDFC,DEBIT
c_006218,528593,CITI,CREDIT
c_006219,443150,SBI,DEBIT
c_006220,505993,HDFC,CREDIT
c_006221,426193,SBI,CREDIT
c_006222,496445,ICICI,CREDIT
c_006223,459483,HDFC,CREDIT
c_006224,456231,CHASE,CREDIT
c_006225,453268,HDFC,CREDIT
c_006226,496576,CITI,CREDIT
c_006227,529504,HDFC,CREDIT
c_006228,432311,CHASE,CREDIT
c_006229,466917,CITI,DEBIT
c_006230,471036,SBI,DEBIT
c_006231,401252,HDFC,CREDIT
c_006232,409492,CHASE,CREDIT
c_006233,507557,HDFC,DEBIT
c_006234,462506,HDFC,DEBIT
c_006235,510836,SBI,DEBIT
c_006236,516531,CITI,CREDIT
c_006237,441656,CITI,CREDIT
c_006238,537377,ICICI,DEBIT
c_006239,547276,CITI,CREDIT
c_006240,480086,ICICI,CREDIT
c_006241,454036,SBI,CREDIT
c_006242,554321,CHASE,DEBIT
c_006243,498260,HDFC,CREDIT
c_006244,451093,CHASE,CREDIT
c_006245,484332,SBI,CREDIT
c_006246,496003,CITI,CREDIT
c_006247,546877,ICICI,CREDIT
c_006248,417544,HDFC,CREDIT
c_006249,449155,CITI,DEBIT
c_006250,492957,CITI,DEBIT
c_006251,512764,CHASE,CREDIT
c_006252,431554,CITI,CREDIT
c_006253,451128,CHASE,DEBIT
c_006254,428001,CHASE,CREDIT
c_006255,458824,HDFC,CREDIT
c_006256,416060,ICICI,CREDIT
c_006257,498833,HDFC,DEBIT
c_006258,476943,HDFC,DEBIT
c_006259,426110,CHASE,CREDIT
c_006260,529552,CHASE,CREDIT
c_006261,438708,CHASE,DEBIT
c_006262,514771,HDFC,DEBIT
c_006263,517409,CITI,CREDIT
c_006264,426892,CHASE,CREDIT
c_006265,455834,SBI,DEBIT
c_006266,507593,SBI,DEBIT
c_006267,520198,ICICI,DEBIT
c_006268,477099,ICICI,DEBIT
c_006269,527685,CHASE,CREDIT
c_006270,504238,ICICI,DEBIT
c_006271,514924,HDFC,DEBIT
c_006272,491158,SBI,DEBIT
c_006273,418838,CHASE,DEBIT
c_006274,550615,HDFC,CREDIT
c_006275,533765,SBI,CREDIT
c_006276,471489,CHASE,DEBIT
c_006277,487939,CHASE,DEBIT
c_006278,474123,CHASE,CREDIT
c_006279,534315,ICICI,DEBIT
c_006280,453520,CHASE,DEBIT
c_006281,502440,HDFC,CREDIT
c_006282,491991,HDFC,DEBIT
c_006283,502988,HDFC,DEBIT
c_006284,467467,HDFC,CREDIT
c_006285,459358,HDFC,DEBIT
c_006286,440561,HDFC,CREDIT
c_006287,500631,CHASE,CREDIT
c_006288,506416,SBI,CREDIT
c_006289,401115,SBI,DEBIT
c_006290,446860,SBI,DEBIT
c_006291,429863,CHASE,CREDIT
c_006292,458000,SBI,DEBIT
c_006293,443690,CITI,CREDIT
c_006294,419209,CHASE,DEBIT
c_006295,495864,CITI,DEBIT
c_006296,462851,CITI,DEBIT
c_006297,487275,CHASE,DEBIT
c_006298,448966,HDFC,DEBIT
c_006299,499133,CHASE,CREDIT
c_006300,477755,SBI,CREDIT
c_006301,497593,ICICI,CREDIT
c_006302,428891,SBI,DEBIT
c_006303,407909,CHASE,DEBIT
c_006304,491168,SBI,CREDIT
c_006305,402201,SBI,DEBIT
c_006306,497905,HDFC,CREDIT
c_006307,539356,CHASE,CREDIT
c_006308,475836,HDFC,DEBIT
c_006309,450056,SBI,CREDIT
c_006310,445438,SBI,CREDIT
c_006311,556421,ICICI,CREDIT
c_006312,464620,SBI,CREDIT
c_006313,406541,HDFC,CREDIT
c_006314,449043,SBI,CREDIT
c_006315,416491,SBI,DEBIT
c_006316,526502,CITI,CREDIT
c_006317,495218,HDFC,DEBIT
c_006318,524419,CITI,CREDIT
c_006319,554130,SBI,DEBIT
c_006320,417541,ICICI,CREDIT
c_006321,451874,SBI,CREDIT
c_006322,487616,CITI,DEBIT
c_006323,417337,CITI,CREDIT
c_006324,510915,ICICI,DEBIT
c_006325,451736,SBI,CREDIT
c_006326,423377,CHASE,CREDIT
c_006327,498751,HDFC,CREDIT
c_006328,438980,CHASE,CREDIT
c_006329,465080,ICICI,DEBIT
c_006330,433425,SBI,CREDIT
c_006331,410256,CITI,DEBIT
c_006332,400632,HDFC,CREDIT
c_006333,538418,HDFC,DEBIT
c_006334,552792,CHASE,DEBIT
c_006335,546373,CITI,CREDIT
c_006336,411419,CITI,CREDIT
c_006337,464555,CHASE,CREDIT
c_006338,545176,HDFC,DEBIT
c_006339,505342,CITI,DEBIT
c_006340,527803,CITI,DEBIT
c_006341,402172,HDFC,DEBIT
c_006342,484837,CITI,DEBIT
c_006343,486428,CITI,DEBIT
c_006344,543263,HDFC,CREDIT
c_006345,404214,ICICI,DEBIT
c_006346,474087,HDFC,CREDIT
c_006347,408737,CITI,DEBIT
c_006348,412641,SBI,CREDIT
c_006349,458027,SBI,CREDIT
c_006350,555008,CITI,DEBIT
c_006351,448333,HDFC,DEBIT
c_006352,417953,HDFC,CREDIT
c_006353,508748,CITI,CREDIT
c_006354,509581,HDFC,DEBIT
c_006355,419683,ICICI,CREDIT
c_006356,512765,CHASE,CREDIT
c_006357,467706,ICICI,DEBIT
c_006358,439067,SBI,DEBIT
c_006359,503950,ICICI,DEBIT
c_006360,519809,SBI,CREDIT
c_006361,553298,SBI,DEBIT
c_006362,445131,CHASE,DEBIT
c_006363,551709,ICICI,DEBIT
c_006364,464144,ICICI,DEBIT
c_006365,468083,CHASE,CREDIT
c_006366,509380,SBI,CREDIT
c_006367,431452,CHASE,CREDIT
c_006368,492909,CHASE,DEBIT
c_006369,455333,HDFC,CREDIT
c_006370,550654,CITI,CREDIT
c_006371,415031,SBI,DEBIT
c_006372,531415,CITI,CREDIT
c_006373,476205,HDFC,CREDIT
c_006374,470954,SBI,DEBIT
c_006375,538507,CHASE,DEBIT
c_006376,547728,SBI,DEBIT
c_006377,434126,ICICI,DEBIT
c_006378,406020,CHASE,DEBIT
c_006379,471097,CITI,CREDIT
c_006380,501069,SBI,DEBIT
c_006381,448850,CHASE,DEBIT
c_006382,457034,CITI,CREDIT
c_006383,495168,CHASE,CREDIT
c_006384,484042,CITI,CREDIT
c_006385,431082,CITI,DEBIT
c_006386,484649,CITI,DEBIT
c_006387,551154,ICICI,CREDIT
c_006388,409473,CITI,DEBIT
c_006389,496729,SBI,CREDIT
c_006390,436898,CHASE,CREDIT
c_006391,548006,CITI,DEBIT
c_006392,554536,ICICI,DEBIT
c_006393,513605,CITI,CREDIT
c_006394,497750,CHASE,DEBIT
c_006395,446603,SBI,CREDIT
c_006396,437243,CHASE,CREDIT
c_006397,442790,ICICI,DEBIT
c_006398,508610,CITI,DEBIT
c_006399,421733,ICICI,CREDIT
c_006400,489248,ICICI,CREDIT
c_006401,432182,CITI,DEBIT
c_006402,559209,SBI,CREDIT
c_006403,523286,CITI,DEBIT
c_006404,442204,ICICI,DEBIT
c_006405,423050,CHASE,CREDIT
c_006406,421146,HDFC,CREDIT
c_006407,434064,CITI,CREDIT
c_006408,495120,HDFC,DEBIT
c_006409,501338,CITI,CREDIT
c_006410,470112,CHASE,DEBIT
c_006411,495618,ICICI,CREDIT
c_006412,425030,SBI,DEBIT
c_006413,419195,HDFC,DEBIT
c_006414,448831,ICICI,DEBIT
c_006415,538566,CHASE,CREDIT
c_006416,522856,CITI,DEBIT
c_006417,511293,CHASE,CREDIT
c_006418,467372,CHASE,CREDIT
c_006419,435584,HDFC,DEBIT
c_006420,420833,HDFC,CREDIT
c_006421,400402,CITI,DEBIT
c_006422,533509,SBI,DEBIT
c_006423,522755,CITI,DEBIT
c_006424,503358,HDFC,DEBIT
c_006425,543198,CHASE,CREDIT
c_006426,524696,CITI,CREDIT
c_006427,458114,ICICI,CREDIT
c_006428,437346,ICICI,CREDIT
c_006429,455507,CITI,DEBIT
c_006430,433992,ICICI,CREDIT
c_006431,433593,SBI,CREDIT
c_006432,525014,CHASE,DEBIT
c_006433,519534,CHASE,CREDIT
c_006434,494925,CHASE,CREDIT
c_006435,412557,ICICI,DEBIT
c_006436,536620,CITI,CREDIT
c_006437,448942,HDFC,DEBIT
c_006438,473917,CITI,CREDIT
c_006439,513239,HDFC,DEBIT
c_006440,499211,ICICI,DEBIT
c_006441,552682,CHASE,CREDIT
c_006442,542087,CITI,CREDIT
c_006443,446228,HDFC,CREDIT
c_006444,521142,SBI,DEBIT
c_006445,496601,CITI,CREDIT
c_006446,517197,CHASE,DEBIT
c_006447,500484,CITI,DEBIT
c_006448,554597,ICICI,CREDIT
c_006449,463267,ICICI,DEBIT
c_006450,439377,SBI,CREDIT
c_006451,506771,HDFC,CREDIT
c_006452,524308,CITI,CREDIT
c_006453,507874,CHASE,CREDIT
c_006454,537714,HDFC,CREDIT
c_006455,456426,CHASE,DEBIT
c_006456,458936,CITI,CREDIT
c_006457,476172,SBI,DEBIT
c_006458,416945,HDFC,CREDIT
c_006459,514878,ICICI,DEBIT
c_006460,487081,HDFC,DEBIT
c_006461,473605,CHASE,DEBIT
c_006462,529585,CHASE,CREDIT
c_006463,436081,CHASE,DEBIT
c_006464,532430,CITI,CREDIT
c_006465,492557,SBI,CREDIT
c_006466,521835,CITI,DEBIT
c_006467,525485,CITI,DEBIT
c_006468,435427,HDFC,DEBIT
c_006469,544216,HDFC,DEBIT
c_006470,407905,HDFC,CREDIT
c_006471,446636,CITI,CREDIT
c_006472,509108,CITI,DEBIT
c_006473,503576,ICICI,CREDIT
c_006474,422493,SBI,CREDIT
c_006475,484767,CITI,CREDIT
c_006476,428227,SBI,DEBIT
c_006477,548127,CHASE,CREDIT
c_006478,425730,HDFC,DEBIT
c_006479,400410,SBI,CREDIT
c_006480,534963,CHASE,DEBIT
c_006481,471538,ICICI,DEBIT
c_006482,526817,SBI,CREDIT
c_006483,511028,SBI,DEBIT
c_006484,477964,CITI,DEBIT
c_006485,411763,SBI,DEBIT
c_006486,519704,HDFC,CREDIT
c_006487,440707,SBI,DEBIT
c_006488,447196,ICICI,CREDIT
c_006489,453915,ICICI,CREDIT
c_006490,460821,CHASE,CREDIT
c_006491,497816,CHASE,CREDIT
c_006492,530470,CHASE,DEBIT
c_006493,465717,ICICI,CREDIT
c_006494,487767,CITI,CREDIT
c_006495,484586,HDFC,DEBIT
c_006496,418244,HDFC,CREDIT
c_006497,554740,CHASE,DEBIT
c_006498,467308,HDFC,CREDIT
c_006499,525143,HDFC,DEBIT
c_006500,533694,HDFC,CREDIT
c_006501,422371,CITI,DEBIT
c_006502,526188,SBI,CREDIT
c_006503,503032,CHASE,CREDIT
c_006504,471552,CHASE,DEBIT
c_006505,423619,CHASE,DEBIT
c_006506,444637,SBI,DEBIT
c_006507,496535,CHASE,CREDIT
c_006508,531190,ICICI,DEBIT
c_006509,457153,ICICI,CREDIT
c_006510,451701,CHASE,CREDIT
c_006511,437855,SBI,CREDIT
c_006512,539465,CHASE,CREDIT
c_006513,528351,ICICI,CREDIT
c_006514,402757,CHASE,DEBIT
c_006515,414519,CHASE,DEBIT
c_006516,536994,ICICI,CREDIT
c_006517,520914,CHASE,CREDIT
c_006518,508841,HDFC,DEBIT
c_006519,499320,HDFC,CREDIT
c_006520,559748,CITI,DEBIT
c_006521,506137,ICICI,DEBIT
c_006522,550237,CHASE,DEBIT
c_006523,515709,SBI,CREDIT
c_006524,478148,SBI,DEBIT
c_006525,552068,HDFC,CREDIT
c_006526,416681,CITI,CREDIT
c_006527,503087,CHASE,DEBIT
c_006528,404327,HDFC,CREDIT
c_006529,452652,CHASE,DEBIT
c_006530,430964,HDFC,CREDIT
c_006531,420242,CHASE,CREDIT
c_006532,414807,CHASE,CREDIT
c_006533,414541,SBI,DEBIT
c_006534,423699,ICICI,CREDIT
c_006535,451225,CHASE,DEBIT
c_006536,558427,CHASE,CREDIT
c_006537,441967,CHASE,DEBIT
c_006538,556158,SBI,CREDIT
c_006539,515518,CHASE,CREDIT
c_006540,416040,SBI,CREDIT
c_006541,478171,CITI,DEBIT
c_006542,524309,HDFC,DEBIT
c_006543,554092,CITI,CREDIT
c_006544,559641,CITI,DEBIT
c_006545,485369,SBI,DEBIT
c_006546,525372,HDFC,DEBIT
c_006547,433368,CITI,DEBIT
c_006548,456856,HDFC,DEBIT
c_006549,433735,CHASE,DEBIT
c_006550,523460,SBI,CREDIT
c_006551,405167,ICICI,DEBIT
c_006552,465460,CHASE,CREDIT
c_006553,419855,SBI,CREDIT
c_006554,526361,HDFC,DEBIT
c_006555,559259,HDFC,CREDIT
c_006556,445293,SBI,DEBIT
c_006557,554779,SBI,CREDIT
c_006558,422275,CHASE,CREDIT
c_006559,495574,SBI,DEBIT
c_006560,440668,ICICI,CREDIT
c_006561,494773,ICICI,CREDIT
c_006562,545849,CHASE,DEBIT
c_006563,514603,ICICI,DEBIT
c_006564,439678,ICICI,DEBIT
c_006565,559476,ICICI,DEBIT
c_006566,493536,ICICI,CREDIT
c_006567,538190,CITI,CREDIT
c_006568,427228,SBI,DEBIT
c_006569,491946,CITI,CREDIT
c_006570,478727,CHASE,DEBIT
c_006571,507620,CITI,CREDIT
c_006572,530767,SBI,CREDIT
c_006573,472608,SBI,CREDIT
c_006574,408867,CHASE,DEBIT
c_006575,536294,ICICI,DEBIT
c_006576,402571,HDFC,CREDIT
c_006577,412918,CITI,DEBIT
c_006578,541516,CHASE,CREDIT
c_006579,505675,SBI,CREDIT
c_006580,406700,SBI,DEBIT
c_006581,403139,SBI,DEBIT
c_006582,428540,HDFC,CREDIT
c_006583,527528,CITI,CREDIT
c_006584,468156,SBI,CREDIT
c_006585,514096,HDFC,DEBIT
c_006586,517056,CITI,CREDIT
c_006587,498809,ICICI,CREDIT
c_006588,477510,CHASE,CREDIT
c_006589,463500,ICICI,DEBIT
c_006590,478734,CHASE,CREDIT
c_006591,472483,CITI,CREDIT
c_006592,459997,ICICI,CREDIT
c_006593,551298,ICICI,DEBIT
c_006594,512827,ICICI,DEBIT
c_006595,419468,SBI,DEBIT
c_006596,447531,ICICI,CREDIT
c_006597,476066,ICICI,CREDIT
c_006598,464192,SBI,CREDIT
c_006599,413180,SBI,DEBIT
c_006600,430226,CITI,CREDIT
c_006601,402273,SBI,DEBIT
c_006602,466190,CHASE,DEBIT
c_006603,509237,HDFC,CREDIT
c_006604,547763,CHASE,DEBIT
c_006605,556020,HDFC,CREDIT
c_006606,493166,CITI,CREDIT
c_006607,518199,ICICI,CREDIT
c_006608,498998,HDFC,CREDIT
c_006609,552200,HDFC,DEBIT
c_006610,515103,SBI,CREDIT
c_006611,460777,CHASE,CREDIT
c_006612,495640,ICICI,CREDIT
c_006613,538600,CITI,CREDIT
c_006614,537356,CHASE,CREDIT
c_006615,532635,CITI,CREDIT
c_006616,494950,CHASE,DEBIT
c_006617,464157,HDFC,CREDIT
c_006618,468798,SBI,CREDIT
c_006619,416913,CHASE,DEBIT
c_006620,547976,SBI,DEBIT
c_006621,488853,CHASE,CREDIT
c_006622,525166,CHASE,CREDIT
c_006623,472788,ICICI,CREDIT
c_006624,441369,HDFC,DEBIT
c_006625,458264,CITI,CREDIT
c_006626,535060,CHASE,CREDIT
c_006627,496781,CHASE,DEBIT
c_006628,421334,CITI,CREDIT
c_006629,487060,SBI,CREDIT
c_006630,555353,CITI,DEBIT
c_006631,433248,ICICI,DEBIT
c_006632,407462,HDFC,CREDIT
c_006633,554453,HDFC,CREDIT
c_006634,475144,SBI,DEBIT
c_006635,514858,ICICI,CREDIT
c_006636,484432,CITI,CREDIT
c_006637,474549,HDFC,CREDIT
c_006638,548707,HDFC,DEBIT
c_006639,472679,SBI,DEBIT
c_006640,476139,CHASE,DEBIT
c_006641,523036,HDFC,DEBIT
c_006642,449399,CITI,DEBIT
c_006643,464739,HDFC,CREDIT
c_006644,488141,ICICI,DEBIT
c_006645,497480,ICICI,CREDIT
c_006646,523811,SBI,DEBIT
c_006647,549506,CHASE,DEBIT
c_006648,532060,ICICI,DEBIT
c_006649,555821,CHASE,DEBIT
c_006650,537716,CHASE,CREDIT
c_006651,485253,CHASE,DEBIT
c_006652,524804,ICICI,CREDIT
c_006653,511391,ICICI,DEBIT
c_006654,554137,CHASE,CREDIT
c_006655,457538,CITI,DEBIT
c_006656,514647,CHASE,CREDIT
c_006657,407136,CITI,CREDIT
c_006658,549260,CHASE,CREDIT
c_006659,487812,HDFC,DEBIT
c_006660,476634,SBI,CREDIT
c_006661,412155,CHASE,DEBIT
c_006662,557444,CHASE,DEBIT
c_006663,559854,HDFC,DEBIT
c_006664,404513,CHASE,DEBIT
c_006665,447701,ICICI,CREDIT
c_006666,493242,ICICI,CREDIT
c_006667,535474,ICICI,CREDIT
c_006668,475929,CHASE,DEBIT
c_006669,404115,SBI,CREDIT
c_006670,420554,SBI,CREDIT
c_006671,531039,HDFC,DEBIT
c_006672,520275,CHASE,CREDIT
c_006673,453293,CITI,CREDIT
c_006674,443146,SBI,CREDIT
c_006675,545127,HDFC,CREDIT
c_006676,408991,CITI,CREDIT
c_006677,401873,CHASE,CREDIT
c_006678,482686,ICICI,DEBIT
c_006679,495568,ICICI,CREDIT
c_006680,488796,CITI,CREDIT
c_006681,437207,CHASE,DEBIT
c_006682,497244,HDFC,CREDIT
c_006683,406300,SBI,DEBIT
c_006684,449776,HDFC,CREDIT
c_006685,558861,CHASE,CREDIT
c_006686,447624,HDFC,DEBIT
c_006687,540176,HDFC,CREDIT
c_006688,501745,CITI,DEBIT
c_006689,544910,CHASE,DEBIT
c_006690,448014,CHASE,CREDIT
c_006691,458823,CHASE,DEBIT
c_006692,429265,SBI,DEBIT
c_006693,481311,HDFC,DEBIT
c_006694,524029,HDFC,CREDIT
c_006695,463264,HDFC,CREDIT
c_006696,450388,CITI,DEBIT
c_006697,538721,SBI,DEBIT
c_006698,408739,CHASE,CREDIT
c_006699,531559,ICICI,CREDIT
c_006700,535237,HDFC,CREDIT
c_006701,516141,ICICI,DEBIT
c_006702,540438,CHASE,CREDIT
c_006703,488073,CHASE,DEBIT
c_006704,504619,CHASE,CREDIT
c_006705,497358,SBI,CREDIT
c_006706,517677,ICICI,CREDIT
c_006707,476181,HDFC,DEBIT
c_006708,483480,CHASE,CREDIT
c_006709,434298,SBI,DEBIT
c_006710,476982,HDFC,DEBIT
c_006711,486038,CITI,DEBIT
c_006712,406760,CITI,CREDIT
c_006713,485284,CITI,CREDIT
c_006714,439648,ICICI,CREDIT
c_006715,526990,CITI,CREDIT
c_006716,494316,CHASE,DEBIT
c_006717,412180,CITI,DEBIT
c_006718,440086,SBI,DEBIT
c_006719,404303,SBI,DEBIT
c_006720,496953,HDFC,CREDIT
c_006721,479423,CITI,DEBIT
c_006722,430655,CHASE,CREDIT
c_006723,403611,CITI,DEBIT
c_006724,512229,HDFC,DEBIT
c_006725,489987,SBI,CREDIT
c_006726,514485,HDFC,DEBIT
c_006727,474588,HDFC,CREDIT
c_006728,515461,SBI,DEBIT
c_006729,411034,HDFC,CREDIT
c_006730,488005,CITI,CREDIT
c_006731,408891,CITI,DEBIT
c_006732,434110,CHASE,DEBIT
c_006733,506466,CITI,DEBIT
c_006734,500775,SBI,CREDIT
c_006735,463437,SBI,CREDIT
c_006736,491300,CITI,DEBIT
c_006737,459051,CHASE,DEBIT
c_006738,547435,ICICI,CREDIT
c_006739,476777,CHASE,DEBIT
c_006740,443186,SBI,CREDIT
c_006741,485251,CITI,DEBIT
c_006742,527012,HDFC,DEBIT
c_006743,461790,SBI,DEBIT
c_006744,477800,ICICI,CREDIT
c_006745,471341,CITI,CREDIT
c_006746,505218,ICICI,DEBIT
c_006747,410650,HDFC,CREDIT
c_006748,493576,ICICI,DEBIT
c_006749,471624,CITI,CREDIT
c_006750,529974,ICICI,CREDIT
c_006751,427391,SBI,DEBIT
c_006752,550825,CHASE,DEBIT
c_006753,514695,HDFC,CREDIT
c_006754,455248,HDFC,CREDIT
c_006755,403646,CITI,DEBIT
c_006756,504333,CHASE,DEBIT
c_006757,458426,HDFC,DEBIT
c_006758,543018,SBI,CREDIT
c_006759,558004,HDFC,DEBIT
c_006760,544052,HDFC,CREDIT
c_006761,414325,HDFC,CREDIT
c_006762,466160,SBI,CREDIT
c_006763,507178,CHASE,DEBIT
c_006764,496912,CHASE,DEBIT
c_006765,429282,ICICI,CREDIT
c_006766,457418,CHASE,DEBIT
c_006767,433352,CHASE,CREDIT
c_006768,555583,CITI,CREDIT
c_006769,503458,ICICI,DEBIT
c_006770,553092,SBI,CREDIT
c_006771,553186,SBI,CREDIT
c_006772,473425,SBI,DEBIT
c_006773,545587,HDFC,CREDIT
c_006774,431387,CHASE,DEBIT
c_006775,457795,HDFC,CREDIT
c_006776,530032,HDFC,CREDIT
c_006777,409652,SBI,DEBIT
c_006778,500310,HDFC,CREDIT
c_006779,466184,CHASE,DEBIT
c_006780,509416,SBI,DEBIT
c_006781,469444,SBI,DEBIT
c_006782,496987,ICICI,CREDIT
c_006783,468481,SBI,CREDIT
c_006784,531131,ICICI,CREDIT
c_006785,556255,SBI,CREDIT
c_006786,467358,HDFC,DEBIT
c_006787,457460,CHASE,DEBIT
c_006788,466660,CITI,CREDIT
c_006789,512347,ICICI,DEBIT
c_006790,558057,ICICI,DEBIT
c_006791,516455,ICICI,CREDIT
c_006792,485265,ICICI,CREDIT
c_006793,445513,CHASE,CREDIT
c_006794,400637,CHASE,CREDIT
c_006795,431736,SBI,CREDIT
c_006796,468558,SBI,DEBIT
c_006797,444658,CHASE,DEBIT
c_006798,449895,SBI,DEBIT
c_006799,474033,ICICI,CREDIT
c_006800,492594,SBI,CREDIT
c_006801,422626,CITI,DEBIT
c_006802,437585,CHASE,DEBIT
c_006803,423143,ICICI,CREDIT
c_006804,432212,SBI,CREDIT
c_006805,418977,HDFC,CREDIT
c_006806,471609,ICICI,CREDIT
c_006807,437057,CHASE,CREDIT
c_006808,401737,SBI,CREDIT
c_006809,541863,CITI,DEBIT
c_006810,533838,SBI,DEBIT
c_006811,403471,CHASE,DEBIT
c_006812,523420,HDFC,DEBIT
c_006813,502574,ICICI,DEBIT
c_006814,480439,HDFC,DEBIT
c_006815,455546,CHASE,DEBIT
c_006816,465072,ICICI,CREDIT
c_006817,523171,ICICI,CREDIT
c_006818,464869,ICICI,DEBIT
c_006819,507328,ICICI,CREDIT
c_006820,517219,CHASE,CREDIT
c_006821,476394,CHASE,CREDIT
c_006822,532804,CITI,DEBIT
c_006823,552209,SBI,CREDIT
c_006824,540883,CHASE,CREDIT
c_006825,477128,CITI,DEBIT
c_006826,550779,SBI,CREDIT
c_006827,559146,CITI,DEBIT
c_006828,419116,ICICI,CREDIT
c_006829,528184,SBI,CREDIT
c_006830,441152,CHASE,CREDIT
c_006831,532286,SBI,DEBIT
c_006832,486595,ICICI,CREDIT
c_006833,510806,CHASE,DEBIT
c_006834,448948,HDFC,DEBIT
c_006835,419829,CHASE,DEBIT
c_006836,454104,HDFC,CREDIT
c_006837,518013,CITI,DEBIT
c_006838,489533,ICICI,CREDIT
c_006839,410808,ICICI,DEBIT
c_006840,449653,ICICI,DEBIT
c_006841,483597,HDFC,DEBIT
c_006842,427630,CHASE,CREDIT
c_006843,473281,CITI,DEBIT
c_006844,441292,ICICI,CREDIT
c_006845,435434,CITI,DEBIT
c_006846,431256,CITI,DEBIT
c_006847,531264,CITI,CREDIT
c_006848,450842,HDFC,DEBIT
c_006849,492697,SBI,DEBIT
c_006850,547683,CHASE,DEBIT
c_006851,494235,CHASE,DEBIT
c_006852,468181,HDFC,CREDIT
c_006853,551991,HDFC,DEBIT
c_006854,498980,CHASE,DEBIT
c_006855,531100,CHASE,DEBIT
c_006856,461782,CHASE,CREDIT
c_006857,415624,SBI,CREDIT
c_006858,409928,ICICI,CREDIT
c_006859,445767,ICICI,CREDIT
c_006860,529618,CITI,DEBIT
c_006861,437907,SBI,DEBIT
c_006862,544247,ICICI,CREDIT
c_006863,426030,ICICI,CREDIT
c_006864,411301,CHASE,DEBIT
c_006865,417055,HDFC,CREDIT
c_006866,408694,HDFC,CREDIT
c_006867,525846,CITI,CREDIT
c_006868,404629,CHASE,DEBIT
c_006869,537220,HDFC,DEBIT
c_006870,547936,CITI,CREDIT
c_006871,492751,ICICI,CREDIT
c_006872,539191,CHASE,CREDIT
c_006873,498086,HDFC,DEBIT
c_006874,509772,CITI,DEBIT
c_006875,502585,CITI,DEBIT
c_006876,429808,SBI,DEBIT
c_006877,516005,ICICI,CREDIT
c_006878,451370,HDFC,CREDIT
c_006879,421694,SBI,DEBIT
c_006880,551667,HDFC,DEBIT
c_006881,402624,CITI,DEBIT
c_006882,406859,HDFC,CREDIT
c_006883,502538,ICICI,CREDIT
c_006884,410371,CHASE,DEBIT
c_006885,446470,SBI,CREDIT
c_006886,474820,CITI,CREDIT
c_006887,517672,CITI,DEBIT
c_006888,416544,ICICI,DEBIT
c_006889,521070,ICICI,DEBIT
c_006890,486553,ICICI,DEBIT
c_006891,556252,ICICI,DEBIT
c_006892,435437,CITI,CREDIT
c_006893,445784,SBI,CREDIT
c_006894,409744,HDFC,CREDIT
c_006895,555361,ICICI,CREDIT
c_006896,528267,SBI,CREDIT
c_006897,461531,HDFC,CREDIT
c_006898,481601,SBI,CREDIT
c_006899,519150,CITI,DEBIT
c_006900,415055,CHASE,DEBIT
c_006901,470673,CHASE,DEBIT
c_006902,504800,CHASE,DEBIT
c_006903,525315,SBI,CREDIT
c_006904,495814,HDFC,CREDIT
c_006905,488128,CITI,DEBIT
c_006906,541469,CHASE,CREDIT
c_006907,410142,HDFC,CREDIT
c_006908,521837,HDFC,DEBIT
c_006909,449357,HDFC,CREDIT
c_006910,437961,HDFC,DEBIT
c_006911,459512,SBI,DEBIT
c_006912,474121,ICICI,DEBIT
c_006913,461990,HDFC,CREDIT
c_006914,510261,CITI,CREDIT
c_006915,469374,HDFC,DEBIT
c_006916,412782,HDFC,CREDIT
c_006917,506353,HDFC,DEBIT
c_006918,452401,ICICI,CREDIT
c_006919,448651,HDFC,CREDIT
c_006920,443615,ICICI,CREDIT
c_006921,414302,CITI,DEBIT
c_006922,420253,CHASE,CREDIT
c_006923,434197,CHASE,CREDIT
c_006924,459432,ICICI,DEBIT
c_006925,499389,HDFC,CREDIT
c_006926,413758,CITI,DEBIT
c_006927,449886,HDFC,DEBIT
c_006928,416726,CHASE,DEBIT
c_006929,517670,HDFC,CREDIT
c_006930,482951,CHASE,CREDIT
c_006931,412111,SBI,DEBIT
c_006932,558262,CITI,CREDIT
c_006933,407560,CITI,DEBIT
c_006934,556766,HDFC,DEBIT
c_006935,487219,CHASE,CREDIT
c_006936,461014,SBI,DEBIT
c_006937,509365,ICICI,CREDIT
c_006938,556788,SBI,DEBIT
c_006939,523690,CHASE,DEBIT
c_006940,494767,ICICI,CREDIT
c_006941,428685,ICICI,DEBIT
c_006942,439340,ICICI,CREDIT
c_006943,525550,HDFC,DEBIT
c_006944,504032,CHASE,CREDIT
c_006945,510999,HDFC,DEBIT
c_006946,477293,CITI,DEBIT
c_006947,450664,SBI,CREDIT
c_006948,515422,CHASE,CREDIT
c_006949,421273,SBI,DEBIT
c_006950,496261,CHASE,DEBIT
c_006951,530646,SBI,DEBIT
c_006952,439625,ICICI,CREDIT
c_006953,529289,SBI,DEBIT
