txn_id,note_text,created_at
tx_2024-01_90790,Merchant previously linked to fraud ring.,2025-01-15 15:54:28
tx_2024-01_116059,Cardholder reported unauthorized transaction.,2025-07-31 17:42:16
tx_2024-01_147890,Merchant previously linked to fraud ring.,2025-01-16 12:19:59
tx_2024-01_51509,Merchant previously linked to fraud ring.,2025-04-21 05:15:28
tx_2024-01_143436,Cardholder reported unauthorized transaction.,2025-01-23 11:44:47
tx_2024-01_54605,Cardholder reported unauthorized transaction.,2025-07-22 04:50:20
tx_2024-01_54525,Multiple failed attempts before success.,2025-02-18 20:04:36
tx_2024-01_119671,Device fingerprint inconsistent.,2025-05-26 00:55:15
tx_2024-01_58834,Merchant previously linked to fraud ring.,2025-02-23 09:42:38
tx_2024-01_80237,Cardholder reported unauthorized transaction.,2025-08-29 00:02:20
tx_2024-01_98903,Device fingerprint inconsistent.,2025-04-02 15:33:09
tx_2024-01_91980,Device fingerprint inconsistent.,2025-07-14 06:05:55
tx_2024-01_119314,Merchant previously linked to fraud ring.,2025-05-02 14:41:33
tx_2024-01_97788,Cardholder reported unauthorized transaction.,2025-05-12 20:54:21
tx_2024-01_35957,Cardholder reported unauthorized transaction.,2025-01-23 23:51:44
tx_2024-01_33469,Merchant previously linked to fraud ring.,2025-07-20 05:53:03
tx_2024-01_78217,Device fingerprint inconsistent.,2025-10-08 09:46:28
tx_2024-01_124689,Cardholder reported unauthorized transaction.,2025-03-11 09:19:17
tx_2024-01_144908,Merchant previously linked to fraud ring.,2025-09-23 09:03:38
tx_2024-01_4116,Device fingerprint inconsistent.,2025-03-25 17:17:22
tx_2024-01_3977,Multiple failed attempts before success.,2025-08-30 04:34:00
tx_2024-01_96312,Merchant previously linked to fraud ring.,2025-10-24 09:55:27
tx_2024-01_68134,Multiple failed attempts before success.,2025-06-13 05:49:37
tx_2024-01_39674,Multiple failed attempts before success.,2025-01-15 17:24:55
tx_2024-01_112193,Multiple failed attempts before success.,2025-04-17 11:33:03
tx_2024-01_2374,Multiple failed attempts before success.,2025-09-03 04:39:43
tx_2024-01_4581,Multiple failed attempts before success.,2025-06-25 23:20:24
tx_2024-01_45504,Device fingerprint inconsistent.,2025-02-09 19:51:20
tx_2024-01_57782,Device fingerprint inconsistent.,2025-10-31 16:14:01
tx_2024-01_47201,Merchant previously linked to fraud ring.,2025-04-28 07:50:49
tx_2024-01_41525,Merchant previously linked to fraud ring.,2025-02-03 19:46:02
tx_2024-01_33793,Device fingerprint inconsistent.,2025-11-07 01:38:32
tx_2024-01_86424,Merchant previously linked to fraud ring.,2025-12-17 13:24:55
tx_2024-01_26551,Cardholder reported unauthorized transaction.,2025-09-21 04:58:58
tx_2024-01_21452,Merchant previously linked to fraud ring.,2025-06-27 22:11:38
tx_2024-01_106284,Merchant previously linked to fraud ring.,2025-09-13 00:27:34
tx_2024-01_37169,Cardholder reported unauthorized transaction.,2025-10-29 12:49:10
tx_2024-01_16611,Device fingerprint inconsistent.,2025-10-23 19:11:42
tx_2024-01_68153,Merchant previously linked to fraud ring.,2025-02-18 11:57:21
tx_2024-01_115682,Merchant previously linked to fraud ring.,2025-08-12 15:34:02
tx_2024-01_34894,Merchant previously linked to fraud ring.,2025-10-04 01:14:26
tx_2024-01_74603,Merchant previously linked to fraud ring.,2025-09-05 06:06:55
tx_2024-01_103787,Multiple failed attempts before success.,2025-03-29 05:42:24
tx_2024-01_99689,Cardholder reported unauthorized transaction.,2025-06-07 12:42:23
tx_2024-01_81114,Device fingerprint inconsistent.,2025-08-06 15:57:39
tx_2024-01_28628,Cardholder reported unauthorized transaction.,2025-07-28 17:23:36
tx_2024-01_42876,Multiple failed attempts before success.,2025-05-13 00:26:24
tx_2024-01_55826,Cardholder reported unauthorized transaction.,2025-11-30 16:45:51
tx_2024-01_130655,Device fingerprint inconsistent.,2025-07-10 08:46:40
tx_2024-01_53128,Device fingerprint inconsistent.,2025-03-30 13:05:33
tx_2024-01_60891,Device fingerprint inconsistent.,2025-04-09 22:54:42
tx_2024-01_66151,Device fingerprint inconsistent.,2025-02-15 19:20:05
tx_2024-01_94521,Cardholder reported unauthorized transaction.,2025-08-08 11:46:16
tx_2024-01_52542,Cardholder reported unauthorized transaction.,2025-05-20 08:38:00
tx_2024-01_24199,Device fingerprint inconsistent.,2025-10-30 21:55:07
tx_2024-01_130289,Multiple failed attempts before success.,2025-12-02 14:26:17
tx_2024-01_135637,Multiple failed attempts before success.,2025-10-22 12:08:22
tx_2024-01_112781,Device fingerprint inconsistent.,2025-07-23 01:51:10
tx_2024-01_57308,Device fingerprint inconsistent.,2025-02-19 13:40:57
tx_2024-01_82208,Multiple failed attempts before success.,2025-11-30 19:27:22
tx_2024-01_8506,Merchant previously linked to fraud ring.,2025-12-18 20:35:34
tx_2024-01_109083,Multiple failed attempts before success.,2025-05-13 03:37:38
tx_2024-01_9941,Merchant previously linked to fraud ring.,2025-07-01 01:57:41
tx_2024-01_113586,Multiple failed attempts before success.,2025-04-01 11:57:44
tx_2024-01_101542,Multiple failed attempts before success.,2025-06-24 22:32:14
tx_2024-01_5742,Multiple failed attempts before success.,2025-11-25 19:39:21
tx_2024-01_101509,Cardholder reported unauthorized transaction.,2025-06-19 22:02:57
tx_2024-01_14252,Device fingerprint inconsistent.,2025-11-01 20:58:58
tx_2024-01_95691,Device fingerprint inconsistent.,2025-07-27 13:47:07
tx_2024-01_133775,Cardholder reported unauthorized transaction.,2025-10-30 02:30:12
tx_2024-01_35956,Device fingerprint inconsistent.,2025-03-28 03:32:49
tx_2024-01_108259,Device fingerprint inconsistent.,2025-05-23 10:50:18
tx_2024-01_52608,Multiple failed attempts before success.,2025-05-20 00:44:52
tx_2024-01_18814,Cardholder reported unauthorized transaction.,2025-04-16 07:43:10
tx_2024-01_124067,Merchant previously linked to fraud ring.,2025-05-19 22:41:52
tx_2024-01_52048,Merchant previously linked to fraud ring.,2025-12-12 20:29:16
tx_2024-01_123941,Multiple failed attempts before success.,2025-07-29 19:20:08
tx_2024-01_63793,Merchant previously linked to fraud ring.,2025-06-22 14:08:25
tx_2024-01_118122,Merchant previously linked to fraud ring.,2025-05-21 22:53:26
tx_2024-01_89885,Merchant previously linked to fraud ring.,2025-01-16 23:38:56
tx_2024-01_109939,Cardholder reported unauthorized transaction.,2025-03-26 23:49:20
tx_2024-01_72198,Multiple failed attempts before success.,2025-04-07 22:58:14
tx_2024-01_98971,Device fingerprint inconsistent.,2025-09-02 06:00:25
tx_2024-01_13166,Device fingerprint inconsistent.,2025-02-01 05:30:35
tx_2024-01_66174,Cardholder reported unauthorized transaction.,2025-01-18 15:16:39
tx_2024-01_11534,Multiple failed attempts before success.,2025-09-02 02:07:56
tx_2024-01_41032,Merchant previously linked to fraud ring.,2025-04-23 22:47:02
tx_2024-01_61971,Device fingerprint inconsistent.,2025-10-02 01:52:15
tx_2024-01_13129,Multiple failed attempts before success.,2025-11-29 16:27:12
tx_2024-01_37821,Multiple failed attempts before success.,2025-08-14 15:31:27
tx_2024-01_108336,Multiple failed attempts before success.,2025-06-16 20:25:22
tx_2024-01_141121,Multiple failed attempts before success.,2025-11-15 19:35:18
tx_2024-01_12757,Cardholder reported unauthorized transaction.,2025-05-31 13:12:29
tx_2024-01_125883,Multiple failed attempts before success.,2025-07-21 05:20:24
tx_2024-01_116280,Multiple failed attempts before success.,2025-08-19 07:30:49
tx_2024-01_18072,Merchant previously linked to fraud ring.,2025-03-09 21:58:44
tx_2024-01_113763,Device fingerprint inconsistent.,2025-09-13 18:14:04
tx_2024-01_29167,Device fingerprint inconsistent.,2025-08-07 05:44:29
tx_2024-01_130483,Merchant previously linked to fraud ring.,2025-10-21 14:39:15
tx_2024-01_70220,Device fingerprint inconsistent.,2025-02-22 04:45:43
tx_2024-01_92905,Cardholder reported unauthorized transaction.,2025-09-30 01:00:38
tx_2024-01_99593,Merchant previously linked to fraud ring.,2025-03-14 11:17:41
tx_2024-01_50436,Cardholder reported unauthorized transaction.,2025-05-21 03:04:01
tx_2024-01_14145,Multiple failed attempts before success.,2025-08-27 09:21:02
tx_2024-01_115178,Device fingerprint inconsistent.,2025-03-31 07:17:22
tx_2024-01_125496,Merchant previously linked to fraud ring.,2025-08-27 08:36:54
tx_2024-01_109616,Device fingerprint inconsistent.,2025-08-04 09:21:20
tx_2024-01_134108,Device fingerprint inconsistent.,2025-01-03 12:25:13
tx_2024-01_88026,Cardholder reported unauthorized transaction.,2025-07-21 14:21:42
tx_2024-01_121410,Device fingerprint inconsistent.,2025-04-24 19:08:57
tx_2024-01_69253,Multiple failed attempts before success.,2025-10-28 21:18:28
tx_2024-01_90935,Merchant previously linked to fraud ring.,2025-07-04 08:49:54
tx_2024-01_85388,Cardholder reported unauthorized transaction.,2025-08-06 03:26:54
tx_2024-01_10271,Device fingerprint inconsistent.,2025-04-19 23:57:44
tx_2024-01_32451,Device fingerprint inconsistent.,2025-06-08 15:09:01
tx_2024-01_104643,Multiple failed attempts before success.,2025-03-20 03:11:20
tx_2024-01_146067,Cardholder reported unauthorized transaction.,2025-07-22 02:20:14
tx_2024-01_77724,Merchant previously linked to fraud ring.,2025-07-25 16:41:57
tx_2024-01_37645,Device fingerprint inconsistent.,2025-10-02 13:37:40
tx_2024-01_86908,Multiple failed attempts before success.,2025-04-19 03:54:55
tx_2024-01_131473,Multiple failed attempts before success.,2025-06-18 01:01:40
tx_2024-01_114982,Device fingerprint inconsistent.,2025-04-22 17:52:15
tx_2024-01_64659,Merchant previously linked to fraud ring.,2025-11-16 23:24:49
tx_2024-01_79360,Device fingerprint inconsistent.,2025-10-20 12:06:34
tx_2024-01_16840,Cardholder reported unauthorized transaction.,2025-09-06 08:46:38
tx_2024-01_124588,Multiple failed attempts before success.,2025-11-15 20:31:15
tx_2024-01_12323,Device fingerprint inconsistent.,2025-06-19 12:37:32
tx_2024-01_123236,Device fingerprint inconsistent.,2025-07-18 01:04:16
tx_2024-01_37345,Merchant previously linked to fraud ring.,2025-10-31 00:30:59
tx_2024-01_24587,Cardholder reported unauthorized transaction.,2025-03-28 05:24:04
tx_2024-01_29212,Cardholder reported unauthorized transaction.,2025-06-17 10:16:23
tx_2024-01_27373,Multiple failed attempts before success.,2025-10-17 11:21:18
tx_2024-01_143373,Multiple failed attempts before success.,2025-08-12 00:12:20
tx_2024-01_24145,Cardholder reported unauthorized transaction.,2025-05-05 10:05:08
tx_2024-01_38647,Multiple failed attempts before success.,2025-06-24 12:16:29
tx_2024-01_25979,Multiple failed attempts before success.,2025-01-07 05:06:51
tx_2024-01_117307,Multiple failed attempts before success.,2025-05-06 17:42:43
tx_2024-01_137909,Merchant previously linked to fraud ring.,2025-05-13 10:58:08
tx_2024-01_116365,Merchant previously linked to fraud ring.,2025-09-06 11:36:12
tx_2024-01_15793,Merchant previously linked to fraud ring.,2025-10-03 23:39:18
tx_2024-01_48470,Merchant previously linked to fraud ring.,2025-03-08 04:54:26
tx_2024-01_121104,Multiple failed attempts before success.,2025-11-13 09:43:28
tx_2024-01_3335,Cardholder reported unauthorized transaction.,2025-09-20 17:02:04
tx_2024-01_124522,Cardholder reported unauthorized transaction.,2025-03-31 00:10:38
tx_2024-01_140061,Device fingerprint inconsistent.,2025-12-18 21:21:19
tx_2024-01_143,Merchant previously linked to fraud ring.,2025-04-12 12:53:08
tx_2024-01_114281,Device fingerprint inconsistent.,2025-08-02 20:34:13
tx_2024-01_143964,Device fingerprint inconsistent.,2025-01-10 17:18:26
tx_2024-01_35990,Multiple failed attempts before success.,2025-01-24 08:37:50
tx_2024-01_134738,Device fingerprint inconsistent.,2025-11-08 18:51:02
tx_2024-01_115468,Multiple failed attempts before success.,2025-01-07 20:50:38
tx_2024-01_66225,Merchant previously linked to fraud ring.,2025-11-30 21:47:23
tx_2024-01_115834,Device fingerprint inconsistent.,2025-05-13 13:53:54
tx_2024-01_10472,Cardholder reported unauthorized transaction.,2025-05-22 13:17:13
tx_2024-01_78857,Device fingerprint inconsistent.,2025-05-14 10:10:32
tx_2024-01_65772,Multiple failed attempts before success.,2025-05-04 04:49:38
tx_2024-01_100149,Merchant previously linked to fraud ring.,2025-09-29 18:28:43
tx_2024-01_66788,Merchant previously linked to fraud ring.,2025-07-19 20:53:56
tx_2024-01_1290,Cardholder reported unauthorized transaction.,2025-03-02 01:14:12
tx_2024-01_7214,Multiple failed attempts before success.,2025-08-29 15:06:50
tx_2024-01_139812,Merchant previously linked to fraud ring.,2025-12-03 13:55:00
tx_2024-01_123014,Device fingerprint inconsistent.,2025-04-12 02:21:15
tx_2024-01_7546,Device fingerprint inconsistent.,2025-03-20 00:56:50
tx_2024-01_24821,Cardholder reported unauthorized transaction.,2025-09-11 08:48:04
tx_2024-01_30879,Cardholder reported unauthorized transaction.,2025-05-26 19:59:19
tx_2024-01_44900,Merchant previously linked to fraud ring.,2025-11-12 21:51:01
tx_2024-01_115032,Cardholder reported unauthorized transaction.,2025-07-12 03:52:23
tx_2024-01_66732,Cardholder reported unauthorized transaction.,2025-09-02 06:55:56
tx_2024-01_89536,Device fingerprint inconsistent.,2025-12-09 00:34:50
tx_2024-01_93783,Device fingerprint inconsistent.,2025-08-02 14:50:03
tx_2024-01_69509,Multiple failed attempts before success.,2025-06-11 03:29:49
tx_2024-01_114289,Multiple failed attempts before success.,2025-09-04 14:08:54
tx_2024-01_146919,Merchant previously linked to fraud ring.,2025-02-26 22:18:09
tx_2024-01_28377,Cardholder reported unauthorized transaction.,2025-05-31 18:14:02
tx_2024-01_114106,Multiple failed attempts before success.,2025-10-10 19:18:29
tx_2024-01_103813,Merchant previously linked to fraud ring.,2025-02-25 09:54:09
tx_2024-01_58848,Merchant previously linked to fraud ring.,2025-04-21 10:22:05
tx_2024-01_138303,Device fingerprint inconsistent.,2025-08-01 06:59:27
tx_2024-01_17039,Device fingerprint inconsistent.,2025-08-14 10:47:56
tx_2024-01_122476,Multiple failed attempts before success.,2025-06-26 23:40:40
tx_2024-01_122870,Merchant previously linked to fraud ring.,2025-12-19 01:10:16
tx_2024-01_147313,Cardholder reported unauthorized transaction.,2025-12-11 15:13:58
tx_2024-01_68057,Device fingerprint inconsistent.,2025-11-19 19:01:05
tx_2024-01_20699,Cardholder reported unauthorized transaction.,2025-10-14 14:24:55
tx_2024-01_116004,Merchant previously linked to fraud ring.,2025-11-14 01:23:29
tx_2024-01_67018,Device fingerprint inconsistent.,2025-06-16 15:24:37
tx_2024-01_118448,Cardholder reported unauthorized transaction.,2025-11-18 16:35:14
tx_2024-01_116505,Merchant previously linked to fraud ring.,2025-08-03 23:58:53
tx_2024-01_36586,Device fingerprint inconsistent.,2025-08-27 23:50:59
tx_2024-01_52425,Device fingerprint inconsistent.,2025-02-09 15:08:00
tx_2024-01_108281,Device fingerprint inconsistent.,2025-02-05 03:40:40
tx_2024-01_28697,Device fingerprint inconsistent.,2025-03-07 03:19:55
tx_2024-01_37921,Device fingerprint inconsistent.,2025-04-23 05:09:56
tx_2024-01_17627,Device fingerprint inconsistent.,2025-09-12 08:09:27
tx_2024-01_51110,Device fingerprint inconsistent.,2025-06-26 07:51:54
tx_2024-01_105157,Device fingerprint inconsistent.,2025-02-09 03:38:11
tx_2024-01_127069,Device fingerprint inconsistent.,2025-10-19 00:13:39
tx_2024-01_87350,Merchant previously linked to fraud ring.,2025-05-18 07:30:43
tx_2024-01_120809,Device fingerprint inconsistent.,2025-01-22 08:08:40
tx_2024-01_22389,Cardholder reported unauthorized transaction.,2025-04-07 21:01:05
tx_2024-01_17265,Cardholder reported unauthorized transaction.,2025-06-25 20:36:52
tx_2024-01_79657,Device fingerprint inconsistent.,2025-08-26 07:36:18
tx_2024-01_82861,Device fingerprint inconsistent.,2025-03-19 06:32:27
tx_2024-01_59901,Cardholder reported unauthorized transaction.,2025-10-20 01:25:19
tx_2024-01_21630,Device fingerprint inconsistent.,2025-03-20 23:18:50
tx_2024-01_49156,Cardholder reported unauthorized transaction.,2025-01-09 15:12:37
tx_2024-01_120263,Merchant previously linked to fraud ring.,2025-09-29 22:52:10
tx_2024-01_61578,Device fingerprint inconsistent.,2025-07-21 04:05:24
tx_2024-01_101418,Device fingerprint inconsistent.,2025-01-19 15:07:02
tx_2024-01_33398,Device fingerprint inconsistent.,2025-09-30 11:35:46
tx_2024-01_113846,Multiple failed attempts before success.,2025-02-02 05:14:47
tx_2024-01_41827,Device fingerprint inconsistent.,2025-11-04 03:00:06
tx_2024-01_143654,Device fingerprint inconsistent.,2025-01-18 01:34:08
tx_2024-01_77447,Merchant previously linked to fraud ring.,2025-03-22 04:33:57
tx_2024-01_49858,Merchant previously linked to fraud ring.,2025-03-17 15:18:10
tx_2024-01_11274,Multiple failed attempts before success.,2025-08-29 01:37:22
tx_2024-01_104211,Multiple failed attempts before success.,2025-09-05 07:57:50
tx_2024-01_117105,Device fingerprint inconsistent.,2025-07-06 20:47:51
tx_2024-01_12,Device fingerprint inconsistent.,2025-12-01 09:34:43
tx_2024-01_148355,Cardholder reported unauthorized transaction.,2025-05-09 04:46:00
tx_2024-01_30232,Multiple failed attempts before success.,2025-05-25 18:25:54
tx_2024-01_46518,Multiple failed attempts before success.,2025-01-12 10:05:22
tx_2024-01_87288,Cardholder reported unauthorized transaction.,2025-11-22 14:42:21
tx_2024-01_91308,Merchant previously linked to fraud ring.,2025-02-22 00:23:37
tx_2024-01_50739,Cardholder reported unauthorized transaction.,2025-03-26 08:05:55
tx_2024-01_48844,Device fingerprint inconsistent.,2025-01-22 21:00:49
tx_2024-01_51795,Merchant previously linked to fraud ring.,2025-05-30 09:09:31
tx_2024-01_81334,Multiple failed attempts before success.,2025-05-24 19:31:43
tx_2024-01_145620,Cardholder reported unauthorized transaction.,2025-06-06 21:16:26
tx_2024-01_75845,Device fingerprint inconsistent.,2025-10-15 17:07:28
tx_2024-01_76845,Cardholder reported unauthorized transaction.,2025-07-27 00:29:38
tx_2024-01_85093,Merchant previously linked to fraud ring.,2025-03-29 08:26:55
tx_2024-01_67999,Cardholder reported unauthorized transaction.,2025-04-09 06:09:03
tx_2024-01_1377,Merchant previously linked to fraud ring.,2025-08-07 02:45:04
tx_2024-01_107174,Multiple failed attempts before success.,2025-04-17 12:10:21
tx_2024-01_31681,Multiple failed attempts before success.,2025-06-26 23:17:32
tx_2024-01_59177,Device fingerprint inconsistent.,2025-02-25 13:53:23
tx_2024-01_52903,Merchant previously linked to fraud ring.,2025-05-13 00:43:54
tx_2024-01_81858,Device fingerprint inconsistent.,2025-06-10 06:11:54
tx_2024-01_126950,Cardholder reported unauthorized transaction.,2025-12-01 20:35:10
tx_2024-01_145797,Multiple failed attempts before success.,2025-07-05 09:09:46
tx_2024-01_144328,Multiple failed attempts before success.,2025-08-21 03:47:10
tx_2024-01_136152,Device fingerprint inconsistent.,2025-02-05 05:48:08
tx_2024-01_89666,Device fingerprint inconsistent.,2025-10-05 20:56:14
tx_2024-01_43909,Merchant previously linked to fraud ring.,2025-09-19 00:16:53
tx_2024-01_66004,Device fingerprint inconsistent.,2025-10-07 18:32:03
tx_2024-01_2516,Device fingerprint inconsistent.,2025-06-03 15:59:27
tx_2024-01_14380,Cardholder reported unauthorized transaction.,2025-10-02 14:08:08
tx_2024-01_33691,Cardholder reported unauthorized transaction.,2025-01-27 21:00:55
tx_2024-01_126929,Merchant previously linked to fraud ring.,2025-09-13 22:04:25
tx_2024-01_46351,Merchant previously linked to fraud ring.,2025-06-28 08:23:27
tx_2024-01_14369,Cardholder reported unauthorized transaction.,2025-11-20 03:20:06
tx_2024-01_106618,Cardholder reported unauthorized transaction.,2025-10-04 07:46:59
tx_2024-01_93421,Cardholder reported unauthorized transaction.,2025-12-09 05:11:32
tx_2024-01_54157,Merchant previously linked to fraud ring.,2025-09-15 11:56:13
tx_2024-01_125237,Merchant previously linked to fraud ring.,2025-12-08 14:12:37
tx_2024-01_104956,Merchant previously linked to fraud ring.,2025-12-18 18:02:37
tx_2024-01_90439,Device fingerprint inconsistent.,2025-09-01 08:42:15
tx_2024-01_11360,Multiple failed attempts before success.,2025-09-28 22:45:41
tx_2024-01_27534,Merchant previously linked to fraud ring.,2025-06-30 23:25:51
tx_2024-01_122510,Device fingerprint inconsistent.,2025-10-22 02:25:44
tx_2024-01_7855,Device fingerprint inconsistent.,2025-02-16 11:35:02
tx_2024-01_134900,Multiple failed attempts before success.,2025-07-06 01:32:25
tx_2024-01_77926,Device fingerprint inconsistent.,2025-12-12 15:11:27
tx_2024-01_13816,Multiple failed attempts before success.,2025-09-18 11:09:30
tx_2024-01_13931,Cardholder reported unauthorized transaction.,2025-10-27 14:31:06
tx_2024-01_7022,Device fingerprint inconsistent.,2025-05-08 23:39:46
tx_2024-01_13854,Multiple failed attempts before success.,2025-09-13 17:16:40
tx_2024-01_26516,Multiple failed attempts before success.,2025-07-22 22:04:31
tx_2024-01_7967,Merchant previously linked to fraud ring.,2025-11-11 15:56:17
tx_2024-01_78568,Merchant previously linked to fraud ring.,2025-04-10 20:00:13
tx_2024-01_82239,Device fingerprint inconsistent.,2025-11-01 00:26:19
tx_2024-01_42842,Merchant previously linked to fraud ring.,2025-07-25 21:47:23
tx_2024-01_100584,Merchant previously linked to fraud ring.,2025-03-27 06:27:09
tx_2024-01_30151,Device fingerprint inconsistent.,2025-05-05 09:12:18
tx_2024-01_128503,Device fingerprint inconsistent.,2025-01-20 22:11:55
tx_2024-01_2983,Multiple failed attempts before success.,2025-05-26 15:57:39
tx_2024-01_6656,Cardholder reported unauthorized transaction.,2025-01-22 23:00:01
tx_2024-01_12555,Cardholder reported unauthorized transaction.,2025-09-28 16:01:43
tx_2024-01_53817,Cardholder reported unauthorized transaction.,2025-02-19 14:04:20
tx_2024-01_49186,Multiple failed attempts before success.,2025-08-25 14:12:19
tx_2024-01_112128,Multiple failed attempts before success.,2025-03-15 05:29:45
tx_2024-01_64282,Merchant previously linked to fraud ring.,2025-07-13 15:26:34
tx_2024-01_119015,Cardholder reported unauthorized transaction.,2025-02-24 22:27:46
tx_2024-01_101047,Merchant previously linked to fraud ring.,2025-05-12 23:40:15
tx_2024-01_6318,Merchant previously linked to fraud ring.,2025-08-16 08:11:06
tx_2024-01_31137,Merchant previously linked to fraud ring.,2025-07-18 08:37:53
tx_2024-01_91541,Merchant previously linked to fraud ring.,2025-07-23 12:22:43
tx_2024-01_75745,Cardholder reported unauthorized transaction.,2025-01-19 20:34:47
tx_2024-01_1500,Cardholder reported unauthorized transaction.,2025-09-25 16:54:51
tx_2024-01_67974,Cardholder reported unauthorized transaction.,2025-05-09 20:24:18
tx_2024-01_36163,Merchant previously linked to fraud ring.,2025-04-05 17:08:30
tx_2024-01_13279,Cardholder reported unauthorized transaction.,2025-08-23 20:26:48
tx_2024-01_2062,Cardholder reported unauthorized transaction.,2025-09-21 19:06:20
tx_2024-01_11468,Multiple failed attempts before success.,2025-03-24 01:42:12
tx_2024-01_111148,Device fingerprint inconsistent.,2025-05-04 22:19:10
tx_2024-01_129984,Merchant previously linked to fraud ring.,2025-06-23 13:38:15
tx_2024-01_88003,Multiple failed attempts before success.,2025-03-30 06:21:20
tx_2024-01_135642,Cardholder reported unauthorized transaction.,2025-04-21 21:51:24
tx_2024-01_88048,Multiple failed attempts before success.,2025-03-18 07:19:36
tx_2024-01_11378,Cardholder reported unauthorized transaction.,2025-06-13 05:30:04
tx_2024-01_100501,Multiple failed attempts before success.,2025-03-17 03:12:13
tx_2024-01_51308,Cardholder reported unauthorized transaction.,2025-02-16 07:00:28
tx_2024-01_112159,Cardholder reported unauthorized transaction.,2025-04-24 14:45:37
tx_2024-01_14700,Device fingerprint inconsistent.,2025-01-31 09:28:59
tx_2024-01_12465,Merchant previously linked to fraud ring.,2025-02-10 09:10:14
tx_2024-01_21203,Device fingerprint inconsistent.,2025-09-30 14:35:57
tx_2024-01_116189,Multiple failed attempts before success.,2025-11-17 15:37:51
tx_2024-01_144792,Cardholder reported unauthorized transaction.,2025-03-22 14:28:15
tx_2024-01_40315,Merchant previously linked to fraud ring.,2025-09-21 04:31:24
tx_2024-01_143727,Multiple failed attempts before success.,2025-05-28 16:28:36
tx_2024-01_128129,Merchant previously linked to fraud ring.,2025-11-29 16:56:20
tx_2024-01_44359,Device fingerprint inconsistent.,2025-12-18 07:47:14
tx_2024-01_71694,Merchant previously linked to fraud ring.,2025-03-20 23:13:30
tx_2024-01_4295,Device fingerprint inconsistent.,2025-10-13 23:13:03
tx_2024-01_16932,Multiple failed attempts before success.,2025-09-23 01:07:37
tx_2024-01_30085,Multiple failed attempts before success.,2025-11-19 14:48:18
tx_2024-01_41906,Multiple failed attempts before success.,2025-07-08 11:40:49
tx_2024-01_143547,Device fingerprint inconsistent.,2025-02-01 11:49:22
tx_2024-01_58178,Cardholder reported unauthorized transaction.,2025-07-13 10:47:36
tx_2024-01_129244,Multiple failed attempts before success.,2025-07-25 17:56:05
tx_2024-01_148063,Multiple failed attempts before success.,2025-11-28 18:27:25
tx_2024-01_149520,Device fingerprint inconsistent.,2025-10-23 12:53:00
tx_2024-01_45020,Multiple failed attempts before success.,2025-09-26 04:37:26
tx_2024-01_8191,Device fingerprint inconsistent.,2025-01-04 14:55:04
tx_2024-01_72258,Multiple failed attempts before success.,2025-10-14 07:20:08
tx_2024-01_97555,Device fingerprint inconsistent.,2025-01-20 20:32:36
tx_2024-01_12340,Device fingerprint inconsistent.,2025-04-25 13:57:01
tx_2024-01_120314,Device fingerprint inconsistent.,2025-06-01 20:01:39
tx_2024-01_131929,Cardholder reported unauthorized transaction.,2025-02-25 09:58:50
tx_2024-01_72323,Device fingerprint inconsistent.,2025-06-12 15:49:00
tx_2024-01_56749,Device fingerprint inconsistent.,2025-06-27 01:44:22
tx_2024-01_57172,Multiple failed attempts before success.,2025-10-24 07:07:10
tx_2024-01_11852,Multiple failed attempts before success.,2025-11-22 01:21:45
tx_2024-01_98606,Multiple failed attempts before success.,2025-07-11 02:57:56
tx_2024-01_147868,Merchant previously linked to fraud ring.,2025-01-21 00:38:52
tx_2024-01_147718,Cardholder reported unauthorized transaction.,2025-05-04 20:31:31
tx_2024-01_51515,Device fingerprint inconsistent.,2025-11-05 07:47:52
tx_2024-01_52630,Device fingerprint inconsistent.,2025-05-26 11:11:42
tx_2024-01_97625,Device fingerprint inconsistent.,2025-01-03 12:12:51
tx_2024-01_9831,Cardholder reported unauthorized transaction.,2025-05-09 22:56:34
tx_2024-01_110212,Device fingerprint inconsistent.,2025-06-12 05:47:49
tx_2024-01_54682,Device fingerprint inconsistent.,2025-05-03 10:59:57
tx_2024-01_119220,Device fingerprint inconsistent.,2025-06-09 08:12:13
tx_2024-01_12671,Cardholder reported unauthorized transaction.,2025-04-27 18:08:13
tx_2024-01_38498,Cardholder reported unauthorized transaction.,2025-07-23 09:49:10
tx_2024-01_109175,Cardholder reported unauthorized transaction.,2025-05-31 14:34:05
tx_2024-01_132512,Merchant previously linked to fraud ring.,2025-10-05 04:03:31
tx_2024-01_129104,Device fingerprint inconsistent.,2025-10-06 00:33:28
tx_2024-01_134364,Merchant previously linked to fraud ring.,2025-02-28 01:33:32
tx_2024-01_43288,Merchant previously linked to fraud ring.,2025-01-28 08:39:25
tx_2024-01_45489,Cardholder reported unauthorized transaction.,2025-01-05 22:30:20
tx_2024-01_111023,Device fingerprint inconsistent.,2025-10-10 20:15:54
tx_2024-01_71921,Device fingerprint inconsistent.,2025-08-23 21:38:32
tx_2024-01_32329,Multiple failed attempts before success.,2025-01-21 04:44:58
tx_2024-01_85883,Cardholder reported unauthorized transaction.,2025-08-14 15:12:43
tx_2024-01_63684,Cardholder reported unauthorized transaction.,2025-04-26 03:37:48
tx_2024-01_147914,Multiple failed attempts before success.,2025-06-29 22:04:02
tx_2024-01_87189,Multiple failed attempts before success.,2025-11-13 16:07:34
